GLIMMER (ver. 3.02; iterated)  predictions:
 orfID      start     end  frame  score
orf01968  1534268  1533258  -3    11.34
orf01969  1536099  1534402  -1    13.86
orf01970  1536115  1536237  +1     8.24
orf01971  1536392  1536255  -3     8.84
orf01973  1536709  1536494  -2     6.59
orf01974  1537054  1537485  +1    10.25
orf01975  1538467  1537541  -2     8.69
orf01976  1539446  1538460  -3     8.75
orf01977  1540339  1539443  -2    10.26
orf01978  1541358  1540336  -1    10.47
orf01979  1542820  1541360  -2    10.79
orf01980  1543505  1542924  -3     5.94
orf01981  1546186  1543763  -2    11.26
orf01982  1547569  1546187  -2     8.63
orf01984  1549147  1547933  -2     5.74
orf01985  1550918  1549383  -3     9.82
orf01986  1552474  1551074  -2    14.58
orf01987  1552706  1552593  -3     0.44
orf01988  1555619  1552836  -3     9.56
orf01989  1558048  1555676  -2     8.50
orf01991  1559678  1558086  -3     7.83
orf01992  1561219  1560062  -2     4.34
orf01993  1562890  1561271  -2     6.19
orf01994  1564116  1563355  -1     3.65
orf01995  1564388  1564191  -3     0.53
orf01996  1566915  1564636  -1     5.48
orf01997  1568163  1567249  -1     2.99
orf01998  1568546  1568680  +2     1.49
orf01999  1568512  1568222  -2     3.38
orf02000  1569268  1568738  -2     4.42
orf02001  1570430  1569282  -3     3.24
orf02003  1572584  1571283  -3     5.53
orf02004  1572871  1572605  -2     9.57
orf02006  1574494  1573094  -2     6.56
orf02007  1578377  1574538  -3     5.64
orf02008  1580638  1579046  -2     8.44
orf02009  1581670  1580717  -2    10.17
orf02010  1581919  1583454  +1    12.25
orf02011  1583448  1584476  +3    14.22
orf02012  1584476  1585468  +2    12.53
orf02013  1585480  1586502  +1    12.20
orf02014  1586529  1587404  +3    12.79
orf02015  1587428  1587718  +2     9.93
orf02016  1587775  1588533  +1     9.82
orf02017  1589451  1588537  -1     8.45
orf02018  1591109  1589658  -3    14.50
orf02020  1591385  1591254  -3     1.89
orf02022  1592283  1591336  -1     9.20
orf02024  1592754  1592395  -1     8.08
orf02025  1593680  1592754  -3     9.19
orf02026  1595132  1593744  -3    12.87
orf02027  1595233  1596114  +1    10.09
orf02029  1596192  1597307  +3     3.12
orf02030  1597380  1597261  -1     2.38
orf02032  1597457  1598647  +2     9.24
orf02033  1599337  1598672  -2    11.19
orf02034  1599549  1599983  +3     5.94
orf02035  1600003  1600386  +1     5.46
orf02037  1600418  1600636  +2     1.86
orf02038  1601566  1600667  -2    10.14
orf02040  1601761  1602948  +1     8.86
orf02041  1603351  1603235  -2     0.41
orf02042  1604279  1603389  -3     7.14
orf02043  1604926  1604534  -2     5.05
orf02044  1605202  1605720  +1     6.06
orf02045  1607809  1605764  -2    12.72
orf02046  1607946  1608692  +3    12.68
orf02047  1608781  1609467  +1    14.32
orf02049  1609644  1609847  +3    12.35
orf02051  1611342  1609882  -1    10.31
orf02052  1612714  1611431  -2    11.05
orf02053  1613576  1613734  +2     3.45
orf02055  1614051  1614641  +3     4.35
orf02056  1615314  1614739  -1    11.13
orf02057  1616276  1615314  -3     2.99
orf02058  1616796  1616227  -1     7.84
orf02060  1617056  1617169  +2     0.23
orf02061  1617245  1617418  +2     1.02
orf02063  1618670  1617462  -3     6.35
orf02064  1619549  1619376  -3    10.24
orf02066  1620434  1620222  -3     9.94
orf02067  1621279  1620797  -2     5.05
orf02068  1621824  1621291  -1     6.11
orf02070  1622132  1621821  -3     4.15
orf02071  1622343  1622137  -1     6.27
orf02072  1623321  1623106  -1     5.51
orf02074  1623622  1623834  +1     2.56
orf02075  1625008  1624256  -2     3.45
orf02076  1626071  1625022  -3     6.79
orf02078  1626669  1626418  -1     3.91
orf02079  1626847  1626731  -2     2.25
orf02080  1627639  1627400  -2     3.96
orf02081  1628172  1628504  +3     7.36
orf02082  1629343  1629113  -2     2.01
orf02083  1629617  1629387  -3     2.77
orf02084  1630275  1630430  +3     7.14
orf02085  1630432  1630560  +1    11.51
orf02086  1630590  1630808  +3    12.20
orf02088  1631376  1631564  +3     4.92
orf02089  1631347  1631177  -2     2.27
orf02090  1631561  1631752  +2     3.94
orf02091  1631845  1632765  +1     4.63
orf02092  1632762  1633304  +3    12.67
orf02093  1633279  1634475  +1     2.75
orf02094  1635682  1634663  -2    12.32
orf02095  1636908  1635694  -1    11.19
orf02097  1637440  1637114  -2     8.78
orf02098  1637575  1637916  +1     7.86
orf02100  1637951  1638511  +2    10.65
orf02102  1639137  1638514  -1    10.44
orf02103  1639332  1639637  +3     6.05
orf02105  1639836  1642262  +3     8.43
orf02107  1642350  1644746  +3     6.41
orf02109  1644757  1645374  +1     6.87
orf02111  1645376  1646230  +2     6.41
orf02112  1646273  1646887  +2    11.69
orf02113  1647082  1648338  +1     6.90
orf02114  1648986  1648291  -1     9.88
orf02115  1650331  1649111  -2    10.11
orf02117  1651359  1650466  -1    10.87
orf02118  1651466  1652719  +2     8.61
orf02119  1653116  1653451  +2     7.06
orf02120  1653727  1654548  +1     6.99
orf02121  1654916  1654587  -3    12.53
orf02123  1655268  1654903  -1    11.46
orf02124  1655680  1656714  +1    12.64
orf02125  1658127  1656739  -1    13.52
orf02127  1659724  1658138  -2    12.12
orf02129  1660194  1661138  +3    12.05
orf02130  1661324  1662706  +2    12.70
orf02132  1662743  1663465  +2    13.17
orf02134  1663797  1663462  -1     9.66
orf02135  1663926  1664645  +3     8.20
orf02137  1664649  1665950  +3    11.04
orf02140  1666026  1666955  +3     8.12
orf02141  1668355  1666952  -2    12.06
orf02142  1670144  1668498  -3    12.97
orf02143  1670343  1671518  +3    13.36
orf02144  1671619  1673127  +1    14.52
orf02147  1674600  1673353  -1     7.78
orf02148  1676030  1674657  -3    10.98
orf02149  1677838  1676027  -2    11.93
orf02150  1678819  1678229  -2     9.84
orf02151  1679807  1679040  -3     9.97
orf02153  1680947  1679919  -3     8.60
orf02154  1681122  1682714  +3    10.88
orf02155  1682724  1683896  +3     9.21
orf02156  1684000  1685001  +1    11.87
orf02158  1686075  1685035  -1     9.10
orf02159  1686716  1686931  +2     9.04
orf02160  1687017  1687457  +3     6.37
orf02161  1687534  1688115  +1    13.46
orf02162  1688115  1688693  +3    10.18
orf02163  1688686  1690908  +1     9.95
orf02165  1690909  1691967  +1     8.03
orf02167  1691971  1692591  +1    13.77
orf02168  1692595  1693290  +1    11.14
orf02171  1693290  1693925  +3     8.72
orf02172  1694053  1694253  +1     0.80
orf02173  1694536  1696038  +1    12.82
orf02175  1696144  1696749  +1    11.47
orf02176  1697653  1696793  -2    12.34
orf02178  1698989  1697715  -3    15.03
orf02179  1699774  1699118  -2    10.16
orf02181  1700156  1699833  -3     8.95
orf02183  1701369  1700260  -1     9.09
orf02185  1701643  1702110  +1    10.83
orf02186  1702591  1702157  -2     6.60
orf02187  1702735  1702616  -2     1.07
orf02189  1702792  1703028  +1     3.35
orf02190  1703031  1703888  +3     7.99
orf02191  1703909  1705900  +2     8.74
orf02194  1706422  1705901  -2    13.17
orf02195  1707399  1706503  -1    13.87
orf02197  1707459  1707578  +3     8.59
orf02198  1707790  1708389  +1    10.13
orf02199  1708426  1709523  +1    13.43
orf02200  1709604  1710011  +3    14.36
orf02202  1710114  1710761  +3    12.30
orf02203  1710854  1715470  +2     9.96
orf02204  1715868  1715521  -1    12.87
orf02205  1716102  1715950  -1     2.93
orf02206  1716202  1717017  +1     8.02
orf02207  1717145  1717726  +2    13.35
orf02208  1719057  1717888  -1    13.04
orf02209  1719342  1719223  -1     3.66
orf02210  1719611  1720636  +2    12.27
orf02212  1721565  1720633  -1     9.63
orf02213  1721678  1722889  +2    10.94
orf02214  1723180  1724328  +1     9.20
orf02216  1725009  1724368  -1    11.86
orf02217  1725224  1726597  +2    12.38
orf02218  1727894  1726638  -3     9.23
orf02219  1728467  1728772  +2     7.93
orf02220  1728898  1730502  +1     6.47
orf02222  1731326  1730514  -3     4.86
orf02224  1732115  1731330  -3     7.67
orf02225  1732666  1732112  -2     6.34
orf02226  1733482  1732844  -2     7.35
orf02227  1735597  1733495  -2     7.83
orf02228  1736244  1735618  -1     3.13
orf02229  1736272  1736394  +1     0.42
orf02230  1736869  1736699  -2    12.72
orf02232  1737465  1738877  +3    11.80
orf02234  1739188  1739424  +1     7.04
orf02236  1740492  1739488  -1     9.26
orf02237  1741057  1740641  -2    12.96
orf02239  1742290  1741070  -2    12.45
orf02240  1743558  1742287  -1    11.28
orf02241  1744279  1743533  -2    14.36
orf02242  1745776  1744289  -2    11.37
orf02243  1746153  1745785  -1     8.88
orf02245  1746889  1746701  -2     8.30
orf02246  1747399  1746989  -2     6.18
orf02247  1750452  1747396  -1    10.11
orf02249  1750841  1751953  +2    14.55
orf02251  1752382  1752738  +1     6.42
orf02252  1752838  1754052  +1     7.73
orf02253  1754279  1755544  +2     8.45
orf02254  1755556  1756422  +1    11.26
orf02255  1756453  1757211  +1    12.67
orf02256  1757354  1758949  +2    10.35
orf02257  1758960  1760114  +3    12.61
orf02258  1761068  1760157  -3     6.86
orf02259  1761384  1762148  +3    13.96
orf02260  1762168  1763106  +1    13.46
orf02262  1763162  1764451  +2    12.48
orf02263  1764448  1764741  +1    10.97
orf02264  1764798  1766444  +3     9.71
orf02265  1768879  1766501  -2    13.36
orf02266  1769212  1770045  +1    10.46
orf02267  1770202  1771248  +1    10.48
orf02268  1771380  1771571  +3     3.18
orf02269  1773011  1771575  -3    10.01
orf02270  1773787  1773074  -2     4.46
orf02271  1774498  1774034  -2     5.86
orf02273  1774908  1774576  -1     7.93
orf02274  1775324  1775043  -3     3.90
orf02275  1775875  1775324  -2    13.51
orf02276  1776918  1775938  -1    10.60
orf02277  1777318  1777019  -2     8.40
orf02278  1779710  1777323  -3    14.16
orf02280  1780708  1779725  -2    14.18
orf02281  1780853  1780981  +2     0.58
orf02282  1781515  1781159  -2     9.96
orf02283  1781765  1781568  -3     6.67
orf02284  1782203  1781862  -3     9.22
orf02286  1784336  1782408  -3     9.84
orf02287  1785010  1785333  +1     0.70
orf02288  1785344  1786759  +2     2.93
orf02289  1786916  1787038  +2     8.81
orf02290  1787849  1787091  -3     6.94
orf02291  1788136  1789065  +1     8.87
orf02292  1789166  1789456  +2     5.63
orf02293  1789562  1790422  +2     6.93
orf02294  1790999  1790463  -3     9.30
orf02295  1791146  1791814  +2     9.67
orf02296  1791977  1792567  +2     6.91
orf02298  1792700  1794091  +2    12.94
orf02299  1794910  1794095  -2     2.97
orf02300  1795429  1795187  -2     7.32
orf02301  1795633  1797894  +1     9.41
orf02302  1798901  1798152  -3     9.91
orf02303  1800266  1798914  -3    13.15
orf02304  1801210  1800371  -2    10.88
orf02306  1801571  1801221  -3    15.25
orf02307  1802980  1801622  -2    12.29
orf02308  1803385  1803065  -2    10.78
orf02309  1804022  1803684  -3     8.95
orf02310  1804224  1805051  +3    13.65
orf02311  1805419  1806168  +1     7.63
orf02314  1806703  1806128  -2     7.98
orf02315  1807391  1806906  -3    15.18
orf02316  1808689  1807721  -2    11.17
orf02318  1810025  1808682  -3    12.02
orf02321  1811500  1810022  -2    11.84
orf02322  1812531  1811497  -1    12.39
orf02323  1813748  1812528  -3    13.76
orf02324  1814011  1814181  +1     1.82
orf02325  1814194  1815000  +1    14.70
orf02326  1815167  1815877  +2     6.66
orf02327  1815882  1816559  +3    11.94
orf02330  1816574  1817281  +2    12.22
orf02331  1817281  1817829  +1    12.97
orf02332  1817839  1819005  +1    10.97
orf02333  1818978  1820513  +3    11.48
orf02334  1820513  1821166  +2     6.86
orf02335  1821233  1822540  +2    12.04
orf02337  1823169  1822549  -1    12.69
orf02338  1823256  1823663  +3    10.72
orf02339  1823901  1823629  -1     4.33
orf02340  1824099  1823986  -1     1.76
orf02341  1824137  1825480  +2    11.86
orf02343  1826637  1825597  -1     3.34
orf02345  1828726  1826765  -2    11.31
orf02347  1829774  1828731  -3    11.93
orf02349  1830442  1829891  -2    12.73
orf02351  1830603  1832459  +3    12.88
orf02352  1832674  1833642  +1    12.25
orf02353  1833653  1834294  +2     9.90
orf02354  1835745  1834387  -1     5.20
orf02355  1836620  1835862  -3     7.52
orf02356  1837737  1836757  -1     8.20
orf02357  1838694  1837747  -1     9.14
orf02358  1839535  1838699  -2     9.93
orf02359  1840599  1839556  -1    10.07
orf02360  1841995  1840616  -2     9.00
orf02364  1843098  1842022  -1     9.50
orf02365  1843740  1843468  -1    11.11
orf02367  1844195  1843782  -3     4.43
orf02368  1844537  1845532  +2     9.03
orf02370  1845616  1846500  +1    12.46
orf02371  1847402  1846548  -3     9.52
orf02372  1848238  1847492  -2    11.54
orf02373  1848674  1850608  +2    10.23
orf02374  1850721  1852004  +3    10.70
orf02375  1852292  1853626  +2     6.97
orf02376  1853807  1855297  +2     8.73
orf02377  1855340  1855843  +2     8.72
orf02380  1856118  1856564  +3    12.21
orf02381  1857330  1856521  -1     4.14
orf02383  1857439  1858620  +1     5.96
orf02384  1858675  1859022  +1    13.60
orf02385  1859298  1859044  -1     4.29
orf02387  1859352  1860506  +3     8.60
orf02388  1860524  1860637  +2     0.38
orf02390  1861021  1860773  -2    10.98
orf02391  1861351  1861169  -2    12.44
orf02392  1861714  1861355  -2     5.41
orf02393  1861685  1861819  +2     3.28
orf02394  1862525  1861887  -3     7.98
orf02395  1863575  1862652  -3    13.13
orf02396  1863678  1864763  +3    11.56
orf02397  1864960  1866399  +1    11.03
orf02398  1866431  1867555  +2    11.34
orf02400  1867611  1868576  +3     9.47
orf02401  1869757  1868630  -2    13.22
orf02402  1871512  1869827  -2    13.69
orf02403  1872298  1871717  -2     8.19
orf02404  1873033  1872338  -2    12.52
orf02405  1875001  1873091  -2     9.88
orf02406  1875133  1875477  +1    12.25
orf02408  1875648  1875511  -1     4.66
orf02410  1875899  1876198  +2     5.28
orf02411  1876497  1876318  -1    14.79
orf02412  1876571  1877932  +2    11.32
orf02413  1877936  1878514  +2     8.93
orf02415  1878764  1880062  +2    13.56
orf02416  1880193  1881791  +3     9.78
orf02417  1883351  1881795  -3    14.59
orf02418  1883814  1884785  +3    13.33
orf02419  1884848  1885648  +2    12.08
orf02421  1885661  1886512  +2    11.88
orf02423  1886567  1887025  +2     4.09
orf02424  1887454  1888020  +1     9.61
orf02425  1888826  1888017  -3     7.40
orf02426  1889201  1888992  -3     9.84
orf02428  1889357  1889214  -3     2.55
orf02429  1890314  1890027  -3     5.84
orf02430  1890532  1890389  -2     6.00
orf02432  1890691  1890930  +1     1.54
orf02433  1891865  1891074  -3    12.28
orf02434  1892042  1893415  +2     9.15
orf02435  1893631  1893461  -2     8.24
orf02437  1894342  1893695  -2    11.72
orf02438  1896576  1894534  -1    13.02
orf02439  1897300  1896602  -2     8.89
orf02440  1897894  1897397  -2     7.59
orf02442  1898129  1899307  +2     6.94
orf02443  1899270  1901909  +3    11.22
orf02444  1901989  1902390  +1    10.91
orf02446  1902403  1903428  +1    11.41
orf02447  1903546  1903782  +1     6.04
orf02448  1903887  1904078  +3     6.33
orf02449  1904735  1904079  -3     7.23
orf02450  1905472  1905131  -2     8.15
orf02452  1906357  1905485  -2     9.63
orf02454  1906735  1906361  -2     6.22
orf02455  1906874  1907104  +2     9.35
orf02457  1907206  1907862  +1     5.31
orf02458  1907886  1908548  +3    11.94
orf02459  1910605  1908545  -2    11.55
orf02461  1911473  1910814  -3    13.42
orf02464  1912156  1911800  -2     9.45
orf02465  1912513  1912223  -2    10.73
orf02466  1912647  1913825  +3    10.50
orf02467  1914522  1913881  -1    14.71
orf02468  1916370  1914559  -1    10.72
orf02470  1918080  1916605  -1    12.95
orf02471  1918395  1918246  -1     2.56
orf02472  1918418  1919287  +2     8.31
orf02473  1919415  1920857  +3    10.65
orf02474  1921959  1920988  -1    12.48
orf02475  1923401  1922079  -3    12.70
orf02477  1924475  1923417  -3     3.04
orf02478  1924428  1925183  +3     7.24
orf02479  1925180  1925965  +2    13.15
orf02481  1927122  1926112  -1    15.10
orf02482  1927742  1927131  -3    13.85
orf02484  1928017  1928619  +1     5.57
orf02485  1929142  1928621  -2    12.29
orf02487  1929917  1929177  -3    13.05
orf02488  1930323  1929946  -1    11.30
orf02490  1932237  1930516  -1    14.99
orf02491  1932598  1933164  +1    11.69
orf02492  1933161  1933979  +3     6.17
orf02493  1934032  1934427  +1    13.46
orf02495  1934468  1935211  +2    12.70
orf02497  1935208  1936179  +1    14.23
orf02498  1938773  1936344  -3    13.58
orf02499  1939898  1938798  -3     7.59
orf02501  1941032  1940286  -3     6.89
orf02503  1941612  1941046  -1     9.90
orf02506  1941828  1943561  +3    15.35
orf02507  1943738  1944226  +2     3.08
orf02508  1944582  1944346  -1     3.56
orf02509  1946816  1944738  -3    11.94
orf02511  1947957  1946809  -1     9.44
orf02512  1947990  1948124  +3     0.42
orf02514  1948803  1948159  -1    14.07
orf02515  1949203  1948814  -2    13.21
orf02517  1950267  1949218  -1    11.24
orf02519  1951130  1950270  -3    10.09
orf02520  1952750  1951149  -3    13.73
orf02521  1954457  1952796  -3    11.78
orf02522  1955105  1954602  -3    13.14
orf02523  1957084  1955126  -2     9.65
orf02524  1958021  1957095  -3     7.14
orf02526  1958905  1958018  -2    12.53
orf02529  1959610  1959032  -2     9.76
orf02530  1959963  1959613  -1     7.62
orf02531  1960079  1959963  -3     0.27
orf02532  1960743  1961171  +3     5.22
orf02533  1962602  1961178  -3     8.65
orf02534  1963377  1962577  -1     7.68
orf02535  1964530  1963544  -2    11.30
orf02536  1966059  1964545  -1    13.55
orf02537  1967118  1966129  -1    14.32
orf02538  1967915  1968418  +2     9.55
orf02540  1968748  1968497  -2     9.55
orf02541  1968860  1969006  +2     2.47
orf02544  1969681  1969541  -2     6.03
orf02545  1969706  1970203  +2    15.78
orf02546  1970480  1970241  -3    10.32
orf02547  1970732  1970619  -3     4.65
orf02548  1970740  1971882  +1    12.24
orf02550  1972609  1971944  -2    11.92
orf02552  1973807  1973259  -3     9.67
orf02553  1975696  1973864  -2    11.33
orf02554  1976349  1975693  -1     5.46
orf02555  1976716  1976588  -2     0.34
orf02556  1976808  1977032  +3    12.64
orf02557  1977822  1977100  -1     6.20
orf02558  1978804  1978052  -2    13.21
orf02559  1979469  1978801  -1    12.74
orf02560  1980470  1979484  -3    12.98
orf02561  1981375  1980575  -2    16.91
orf02562  1982014  1981463  -2     7.62
orf02563  1982779  1982060  -2    11.65
orf02564  1984596  1983100  -1     8.38
orf02565  1984862  1986268  +2    12.69
orf02566  1986293  1986703  +2     9.32
orf02567  1986703  1987068  +1    12.24
orf02568  1987146  1988633  +3    12.36
orf02570  1989146  1988667  -3    13.42
orf02572  1989267  1990472  +3    14.85
orf02573  1990469  1990702  +2    12.93
orf02574  1990811  1991479  +2     8.75
orf02575  1991590  1992069  +1     6.44
orf02576  1992529  1992338  -2     0.91
orf02577  1994004  1993690  -1    12.93
orf02579  1994219  1995877  +2    13.68
orf02581  1995870  1996865  +3    17.43
orf02584  1996858  1997544  +1    13.82
orf02586  1997544  1998917  +3    14.16
orf02587  1998936  1999379  +3    14.40
orf02590  1999376  2000503  +2     8.40
orf02591  2000608  2001072  +1    11.69
orf02593  2001077  2002081  +2    13.56
orf02594  2002078  2002491  +1    14.48
orf02595  2002576  2002454  -2    10.34
orf02596  2002554  2002859  +3     7.57
orf02598  2002859  2003596  +2    12.94
orf02599  2003606  2003875  +2    14.29
orf02601  2003883  2004668  +3    11.98
orf02602  2004958  2005581  +1     4.91
orf02604  2005813  2005625  -2    10.71
orf02606  2005976  2006203  +2    13.72
orf02608  2006501  2007316  +2    10.05
orf02609  2008989  2007313  -1     9.79
orf02612  2009360  2009178  -3     4.86
orf02613  2010350  2009439  -3    14.95
orf02614  2010529  2011449  +1    12.16
orf02615  2011908  2011438  -1     9.98
orf02616  2012977  2011889  -2    11.75
orf02617  2013307  2013173  -2     9.96
orf02618  2014069  2013374  -2    12.21
orf02619  2014411  2014109  -2     3.35
orf02620  2015041  2015526  +1     9.81
orf02622  2015548  2015745  +1     2.15
orf02623  2015844  2016233  +3     8.29
orf02625  2016661  2016804  +1     1.77
orf02626  2016825  2017676  +3    11.50
orf02629  2019034  2017784  -2     3.57
orf02630  2019924  2019142  -1     3.02
orf02631  2019946  2020359  +1     3.42
orf02632  2020468  2021472  +1    11.48
orf02634  2021473  2021778  +1    10.35
orf02635  2021838  2023046  +3     6.35
orf02636  2023472  2023056  -3     1.22
orf02637  2023560  2024153  +3     6.35
orf02638  2025471  2024266  -1     3.16
orf02639  2026561  2026154  -2     1.05
orf02640  2027710  2027835  +1     1.18
orf02641  2028048  2029196  +3     5.76
orf02642  2029427  2029552  +2     3.07
orf02643  2030770  2029562  -2     6.19
orf02644  2030932  2031264  +1     3.25
orf02645  2031521  2032171  +2     5.93
orf02647  2032514  2033044  +2     4.37
orf02648  2033797  2034594  +1     5.99
orf02651  2035204  2042160  +1     5.75
orf02652  2043474  2042770  -1     3.35
orf02653  2043789  2045105  +3     7.74
orf02654  2045207  2046661  +2     5.71
orf02655  2047004  2047720  +2     6.34
orf02657  2049803  2048349  -3     5.53
orf02658  2051060  2050110  -3     6.84
orf02659  2052079  2051162  -2     7.05
orf02660  2053469  2052537  -3     3.77
orf02661  2054613  2053534  -1     7.21
orf02662  2055368  2054625  -3     8.81
orf02663  2055910  2055365  -2     6.29
orf02664  2056184  2056062  -3     1.89
orf02665  2057467  2056451  -2    19.08
orf02666  2057738  2057574  -3     4.46
orf02667  2058932  2058807  -3     0.39
orf02669  2060003  2059098  -3    11.74
orf02670  2060326  2059961  -2     4.00
orf02671  2060498  2060650  +2     4.26
orf02672  2060758  2061357  +1     4.26
orf02675  2061685  2064804  +1     7.59
orf02677  2064925  2066457  +1     7.11
orf02678  2066454  2066900  +3     9.25
orf02680  2066963  2067184  +2    12.31
orf02681  2067378  2067626  +3     9.19
orf02683  2067715  2068089  +1     6.28
orf02684  2068089  2068280  +3    11.46
orf02687  2069507  2069178  -3    14.02
orf02688  2069598  2069714  +3     1.29
orf02689  2070737  2069679  -3     9.72
orf02690  2071408  2070935  -2     9.33
orf02691  2072693  2071527  -3     9.17
orf02692  2072902  2074329  +1    12.17
orf02693  2074599  2074372  -1    12.01
orf02694  2075671  2074613  -2     7.11
orf02695  2077208  2075850  -3    12.54
orf02696  2078404  2077475  -2    11.50
orf02697  2079274  2078450  -2     9.14
orf02698  2079859  2079608  -2     5.21
orf02699  2080338  2081201  +3    15.74
orf02700  2081207  2082511  +2    13.66
orf02701  2082508  2083578  +1    14.19
orf02702  2083578  2084645  +3    14.17
orf02703  2084645  2085235  +2    14.74
orf02704  2085235  2085972  +1    15.50
orf02705  2085954  2086730  +3    15.23
orf02706  2086724  2087335  +2    12.39
orf02707  2088411  2087431  -1     7.59
orf02709  2089723  2088557  -2     9.11
orf02711  2091378  2089972  -1    13.53
orf02712  2093021  2092005  -3    19.92
orf02714  2093499  2093026  -1     3.78
orf02715  2094619  2093501  -2     3.21
orf02717  2096167  2095175  -2     3.16
orf02718  2097336  2096170  -1     3.22
orf02719  2098439  2097336  -3     3.27
orf02720  2099694  2098447  -1     3.01
orf02721  2099893  2099759  -2     5.23
orf02723  2101129  2100248  -2     7.56
orf02724  2102085  2101228  -1     4.95
orf02725  2103170  2102085  -3     6.64
orf02726  2104436  2103543  -3    10.73
orf02727  2106005  2104611  -3     8.74
orf02728  2107236  2106016  -1    12.24
orf02729  2108513  2107233  -3    14.72
orf02730  2110267  2108789  -2    17.06
orf02732  2111663  2110269  -3    14.40
orf02733  2113088  2111718  -3    16.01
orf02734  2114629  2113193  -2    15.13
orf02736  2115855  2114632  -1    16.00
orf02737  2116331  2115852  -3    11.05
orf02738  2117299  2116334  -2    13.19
orf02740  2118423  2117302  -1    13.85
orf02741  2118997  2118449  -2     7.40
orf02742  2119759  2119013  -2    10.11
orf02743  2120954  2119770  -3     8.24
orf02744  2122179  2120962  -1    12.78
orf02745  2122664  2122176  -3    11.26
orf02746  2123506  2122667  -2    12.42
orf02748  2125761  2123599  -1    16.01
orf02749  2126207  2125764  -3     8.12
orf02750  2127268  2126213  -2    12.54
orf02751  2128011  2129594  +3    15.32
orf02752  2131721  2129868  -3    10.40
orf02753  2132324  2131743  -3    15.47
orf02754  2133057  2132416  -1    11.55
orf02755  2133375  2136692  +3    11.29
orf02757  2137649  2136801  -3    12.92
orf02758  2137783  2139135  +1    16.93
orf02759  2141094  2139148  -1     8.68
orf02762  2141294  2141755  +2     4.58
orf02764  2142500  2141820  -3    11.53
orf02765  2143237  2142578  -2     9.55
orf02767  2144125  2145372  +1    12.61
orf02768  2145372  2148494  +3    15.47
orf02769  2148495  2151572  +3    13.00
orf02770  2151573  2152988  +3    13.34
orf02771  2152985  2154388  +2    14.24
orf02772  2154385  2155107  +1    14.54
orf02773  2155061  2155258  +2     1.18
orf02774  2155298  2155630  +2    10.38
orf02776  2155777  2157138  +1    13.68
orf02777  2157665  2157411  -3     1.28
orf02778  2157857  2157711  -3     0.55
orf02779  2158430  2158098  -3     1.53
orf02780  2158821  2159720  +3    10.76
orf02782  2160248  2159802  -3    10.04
orf02783  2160345  2160644  +3     8.18
orf02784  2160641  2161507  +2    11.06
orf02785  2161779  2161504  -1     4.72
orf02787  2162982  2161942  -1    10.30
orf02788  2164385  2163030  -3    13.58
orf02789  2164673  2164389  -3     9.43
orf02790  2165156  2164704  -3     5.88
orf02791  2166428  2165166  -3    10.76
orf02792  2167311  2166457  -1    11.22
orf02793  2168671  2167619  -2    12.51
orf02794  2168928  2170205  +3    13.76
orf02795  2170202  2171206  +2    11.29
orf02796  2171203  2172168  +1    13.18
orf02797  2172888  2172142  -1    11.31
orf02798  2173758  2172940  -1     8.09
orf02799  2174623  2173823  -2    12.28
orf02800  2175408  2174620  -1     8.43
orf02801  2175903  2175631  -1    12.05
orf02802  2176024  2176848  +1     9.07
orf02803  2177067  2177405  +3     9.68
orf02806  2178521  2177487  -3     3.34
orf02807  2181017  2178537  -3     7.52
orf02808  2181752  2181033  -3     7.50
orf02809  2182329  2181787  -1     9.26
orf02810  2182777  2182622  -2     0.38
orf02811  2184275  2183166  -3    12.88
orf02813  2184407  2186440  +2    15.20
orf02815  2186581  2187405  +1     5.16
orf02816  2187517  2189454  +1     5.55
orf02817  2189417  2190376  +2     9.57
orf02818  2190386  2194018  +2     8.24
orf02819  2194703  2195791  +2     9.21
orf02820  2195802  2198081  +3     9.84
orf02821  2198074  2199210  +1     9.10
orf02822  2199207  2201051  +3    10.20
orf02824  2201052  2201207  +3     4.95
orf02825  2201332  2201793  +1    14.04
orf02827  2202303  2201833  -1    15.00
orf02828  2203069  2202350  -2    14.97
orf02829  2204751  2203066  -1    10.31
orf02830  2204973  2205704  +3    11.20
orf02831  2206583  2205852  -3    12.65
orf02833  2207514  2206588  -1    14.16
orf02836  2208664  2207507  -2    15.25
orf02837  2209588  2208671  -2    13.51
orf02839  2212096  2209799  -2    14.92
orf02840  2212097  2212255  +2     2.07
orf02841  2212292  2214007  +2    13.13
orf02843  2214938  2214045  -3    13.91
orf02845  2215068  2214949  -1     0.74
orf02846  2215762  2215151  -2    10.93
orf02847  2215908  2216486  +3    16.37
orf02849  2216602  2216477  -2     1.08
orf02850  2217377  2216616  -3    11.85
orf02851  2218626  2217430  -1    11.33
orf02852  2218865  2218656  -3     3.91
orf02853  2220492  2219545  -1    12.86
orf02854  2220731  2221129  +2     9.86
orf02856  2221126  2221821  +1    13.12
orf02858  2221951  2222835  +1    12.29
orf02859  2222985  2223704  +3    10.65
orf02860  2223707  2223946  +2     9.70
orf02861  2224140  2225378  +3    11.23
orf02863  2225372  2226607  +2    11.85
orf02865  2227860  2226850  -1    13.81
orf02866  2228505  2228002  -1    17.26
orf02868  2230128  2228728  -1    13.17
orf02869  2231232  2230234  -1    14.19
orf02870  2232552  2231512  -1    14.88
orf02873  2233851  2232694  -1    13.13
