GLIMMER (ver. 3.02; iterated)  predictions:
 orfID      start     end  frame  score
orf01966  1596888  1597850  +3     7.88
orf01967  1597847  1598347  +2     9.51
orf01968  1598338  1599618  +1    17.23
orf01970  1600436  1599804  -3    17.60
orf01971  1601552  1600572  -3    17.49
orf01972  1602159  1601563  -1    16.76
orf01973  1602332  1603126  +2    10.94
orf01975  1603158  1603532  +3    15.53
orf01976  1604482  1603667  -2    13.15
orf01977  1605450  1604581  -1    24.51
orf01978  1606140  1605559  -1    15.95
orf01979  1608091  1606301  -2    14.83
orf01980  1608290  1608715  +2     5.76
orf01981  1608729  1609037  +3     9.55
orf01982  1609285  1610106  +1    13.98
orf01983  1610383  1611204  +1    23.07
orf01984  1611413  1611685  +2    12.35
orf01985  1611865  1612701  +1    18.84
orf01987  1612767  1613321  +3     6.91
orf01989  1613401  1616265  +1    15.88
orf01991  1616327  1617016  +2    12.94
orf01993  1617034  1617432  +1     9.48
orf01994  1617689  1618192  +2    15.66
orf01995  1618345  1619025  +1     8.38
orf01996  1619956  1619378  -2    10.01
orf01997  1620236  1622926  +2    18.65
orf01999  1623272  1623159  -3     8.16
orf02001  1624180  1623482  -2    20.76
orf02002  1624306  1625202  +1    12.04
orf02003  1627479  1625209  -1    14.99
orf02005  1628909  1627569  -3    20.44
orf02008  1629063  1630244  +3    19.35
orf02010  1633287  1632874  -1    12.91
orf02011  1632634  1630376  -2    16.78
orf02012  1633534  1635168  +1    20.38
orf02013  1633512  1633339  -1     3.67
orf02014  1635170  1636384  +2    15.36
orf02015  1638305  1636398  -3    20.48
orf02017  1639240  1638305  -2    12.45
orf02018  1639516  1639722  +1     7.64
orf02019  1640000  1642543  +2    13.42
orf02020  1642567  1643118  +1     8.34
orf02021  1644563  1643115  -3    12.51
orf02023  1646158  1644650  -2    13.86
orf02024  1646319  1647392  +3    11.92
orf02026  1647500  1648963  +2    17.72
orf02027  1648988  1649827  +2    21.23
orf02028  1649951  1650751  +2    19.83
orf02030  1650938  1653667  +2    19.27
orf02031  1654199  1654873  +2    21.44
orf02032  1654880  1655986  +2    21.10
orf02033  1654171  1653683  -2     3.25
orf02034  1656219  1655983  -1     6.22
orf02035  1657331  1657020  -3    16.22
orf02036  1657591  1658676  +1    19.21
orf02037  1658831  1660195  +2    20.38
orf02038  1660307  1661029  +2     6.93
orf02039  1661106  1662668  +3     8.95
orf02041  1663121  1662708  -3    18.41
orf02042  1663792  1663118  -2    17.17
orf02043  1664118  1663789  -1    15.46
orf02044  1664176  1664931  +1    15.20
orf02046  1666218  1664992  -1    17.97
orf02047  1667628  1666333  -1    20.71
orf02048  1668474  1667656  -1    15.93
orf02049  1668703  1669065  +1    20.68
orf02051  1669357  1670835  +1    16.46
orf02053  1670907  1671557  +3    15.13
orf02054  1671666  1671998  +3    10.04
orf02055  1672113  1672475  +3     3.07
orf02056  1673585  1672545  -3    19.52
orf02057  1676094  1673710  -1    17.38
orf02059  1678461  1676380  -1    18.22
orf02060  1678600  1679334  +1    15.01
orf02061  1679331  1680779  +3    14.24
orf02062  1680776  1682131  +2    14.25
orf02063  1683405  1685756  +3    18.44
orf02064  1683272  1682136  -3    16.51
orf02065  1685753  1686361  +2    12.38
orf02066  1686477  1686905  +3    17.58
orf02067  1688873  1687044  -3    17.70
orf02068  1689925  1689059  -2    21.45
orf02069  1690459  1689965  -2     8.26
orf02072  1692919  1690502  -2    17.61
orf02073  1693252  1693007  -2     2.55
orf02074  1693285  1694883  +1     9.93
orf02075  1695127  1694951  -2    16.69
orf02076  1696041  1695133  -1    14.18
orf02077  1696178  1696414  +2    16.14
orf02079  1696544  1697179  +2    16.07
orf02080  1698520  1697318  -2    21.44
orf02081  1698784  1699377  +1    15.96
orf02082  1699913  1699374  -3    14.98
orf02083  1700586  1699924  -1    11.07
orf02085  1700805  1701524  +3    18.54
orf02087  1702161  1701487  -1     9.34
orf02089  1702223  1704166  +2    18.38
orf02090  1704408  1705982  +3    18.59
orf02091  1706109  1706987  +3    14.79
orf02093  1707341  1708384  +2    21.31
orf02095  1708434  1709474  +3    14.73
orf02096  1709471  1709986  +2    17.78
orf02097  1709991  1712009  +3    17.96
orf02099  1712006  1713163  +2    20.69
orf02100  1713163  1713714  +1     3.21
orf02101  1714439  1713762  -3    13.93
orf02102  1715038  1714442  -2    19.58
orf02104  1715076  1715582  +3     5.96
orf02105  1715711  1716070  +2    13.45
orf02107  1716181  1718400  +1    18.38
orf02108  1718888  1718538  -3    11.70
orf02109  1719038  1719622  +2    20.08
orf02111  1721413  1719794  -2    18.59
orf02112  1721592  1722356  +3    16.21
orf02113  1722353  1722754  +2    16.44
orf02114  1722766  1723059  +1    12.84
orf02115  1723183  1724028  +1    20.58
orf02116  1724050  1724745  +1    17.31
orf02118  1725660  1726610  +3    21.34
orf02119  1726603  1727454  +1    14.09
orf02120  1727436  1728188  +3    14.16
orf02121  1728242  1729828  +2    17.70
orf02123  1729890  1732169  +3    19.46
orf02125  1732205  1733554  +2    12.25
orf02126  1733666  1734976  +2    18.96
orf02129  1735014  1735976  +3    18.07
orf02130  1735985  1736920  +2    17.48
orf02131  1736933  1737700  +2    23.23
orf02133  1738579  1737740  -2    11.72
orf02134  1739576  1738680  -3    18.04
orf02135  1739691  1740551  +3    16.57
orf02136  1741207  1740548  -2    13.13
orf02138  1742358  1741204  -1    11.49
orf02139  1742489  1743691  +2    13.27
orf02141  1743724  1744629  +1    15.30
orf02142  1745203  1744679  -2    13.78
orf02143  1745328  1748087  +3    18.06
orf02145  1748114  1748605  +2    19.20
orf02146  1748718  1749596  +3    15.03
orf02147  1749599  1750441  +2    14.70
orf02148  1750533  1751000  +3    16.43
orf02149  1752144  1751167  -1     7.47
orf02150  1752794  1752186  -3     9.25
orf02151  1752917  1754017  +2    14.59
orf02152  1754017  1755132  +1    19.51
orf02153  1755935  1755243  -3     9.13
orf02154  1756675  1758387  +1    19.17
orf02157  1758399  1760459  +3    20.22
orf02158  1760487  1761080  +3    14.25
orf02160  1761080  1763758  +2    14.02
orf02161  1763766  1764464  +3     9.71
orf02162  1764641  1765600  +2    12.36
orf02163  1765600  1766457  +1    17.28
orf02165  1766474  1767493  +2    11.32
orf02166  1767604  1767954  +1     6.70
orf02167  1769030  1768053  -3    13.20
orf02168  1769989  1769042  -2    15.42
orf02169  1771506  1769986  -1    14.80
orf02170  1771786  1773543  +1    13.21
orf02172  1773540  1777736  +3    11.26
orf02173  1777838  1779082  +2    11.81
orf02174  1779083  1780087  +2    14.37
orf02176  1780084  1781541  +1    13.74
orf02177  1781538  1782878  +3    10.73
orf02178  1782875  1783381  +2    10.35
orf02179  1784208  1783378  -1     8.82
orf02180  1784315  1785535  +2    11.04
orf02181  1786374  1785490  -1    16.49
orf02182  1786796  1786539  -3    12.06
orf02183  1787174  1788136  +2    11.92
orf02184  1788133  1788843  +1    19.02
orf02186  1788858  1789883  +3    16.28
orf02187  1789976  1791439  +2    20.34
orf02188  1791443  1791838  +2    19.94
orf02189  1791838  1793115  +1    17.34
orf02190  1793148  1794710  +3    21.96
orf02192  1795734  1794838  -1    13.14
orf02193  1797649  1795748  -2    10.21
orf02194  1800592  1797701  -2    18.67
orf02195  1800596  1800745  +2     2.79
orf02197  1802401  1800818  -2    16.13
orf02198  1802556  1803668  +3     9.56
orf02199  1803755  1804540  +2    12.88
orf02200  1805530  1805646  +1     1.56
orf02201  1805544  1804537  -1    13.71
orf02202  1805722  1806963  +1    16.69
orf02203  1806985  1807950  +1    18.15
orf02204  1807950  1809080  +3    15.03
orf02205  1809080  1810135  +2    14.08
orf02206  1810166  1810525  +2    13.72
orf02207  1811572  1810745  -2    13.89
orf02208  1811742  1813481  +3     9.70
orf02209  1813481  1814029  +2    12.17
orf02210  1814230  1814685  +1     6.66
orf02211  1815098  1814769  -3     4.40
orf02212  1816630  1815101  -2    11.64
orf02213  1818279  1816804  -1    11.94
orf02214  1818652  1818269  -2    18.42
orf02215  1818776  1819354  +2     8.14
orf02216  1819450  1819797  +1     6.04
orf02217  1819903  1820589  +1    15.35
orf02218  1820635  1820811  +1    12.47
orf02219  1820824  1821234  +1    12.82
orf02221  1821234  1821749  +3     6.99
orf02222  1821746  1822054  +2    11.06
orf02223  1822164  1822550  +3    16.74
orf02224  1822699  1823157  +1     7.49
orf02225  1823150  1823530  +2    10.61
orf02226  1823692  1824450  +1    18.66
orf02228  1824603  1825355  +3    17.50
orf02229  1825352  1826782  +2    18.01
orf02231  1826908  1828674  +1    17.06
orf02232  1830258  1828753  -1    15.14
orf02233  1831199  1830444  -3    16.42
orf02235  1832234  1831248  -3    18.94
orf02236  1833783  1832281  -1    20.63
orf02238  1834397  1833780  -3    15.87
orf02239  1835776  1834394  -2    15.57
orf02240  1836944  1835850  -3    14.20
orf02242  1837670  1836984  -3    14.13
orf02243  1838213  1837728  -3    11.85
orf02244  1838380  1838910  +1    13.11
orf02245  1840382  1838925  -3    20.48
orf02248  1843087  1840658  -2    19.66
orf02249  1843876  1843292  -2    17.05
orf02251  1844168  1843890  -3    15.79
orf02252  1844563  1844183  -2    15.54
orf02253  1844832  1845491  +3    17.69
orf02254  1846275  1845466  -1    13.35
orf02255  1847461  1846349  -2    12.57
orf02257  1848066  1847533  -1    20.92
orf02258  1848234  1849178  +3    20.18
orf02259  1849197  1849937  +3    22.47
orf02261  1849986  1850888  +3     8.57
orf02262  1851053  1851289  +2    20.95
orf02264  1851456  1852736  +3    18.08
orf02265  1852814  1853833  +2    17.27
orf02267  1853837  1854718  +2    17.73
orf02268  1854750  1855352  +3    19.32
orf02269  1855648  1855391  -2    21.84
orf02271  1857461  1855809  -3    13.04
orf02272  1857678  1857559  -1    14.53
orf02273  1858572  1857742  -1    15.79
orf02274  1859618  1858617  -3    14.43
orf02275  1860946  1859615  -2    17.33
orf02276  1863530  1861131  -3    14.38
orf02277  1864656  1863553  -1    15.80
orf02278  1865795  1864656  -3    18.10
orf02279  1866023  1867504  +2    19.84
orf02281  1867625  1868086  +2     8.91
orf02282  1868083  1868424  +1    11.39
orf02283  1869249  1868467  -1     5.15
orf02284  1869513  1869845  +3    12.43
orf02285  1870268  1869858  -3    11.71
orf02287  1872199  1870334  -2    21.67
orf02288  1872296  1872715  +2    20.54
orf02289  1873059  1873436  +3    12.78
orf02290  1874050  1873433  -2    16.13
orf02291  1874686  1874129  -2    18.69
orf02292  1875965  1874871  -3    21.13
orf02293  1876022  1877191  +2    21.21
orf02295  1877441  1879123  +2    14.16
orf02297  1879228  1880520  +1     8.69
orf02298  1880819  1880553  -3    11.11
orf02299  1882477  1880978  -2    12.80
orf02300  1882963  1882568  -2    12.03
orf02302  1885176  1882960  -1    20.02
orf02303  1886074  1885382  -2    15.14
orf02305  1888020  1888760  +3    15.11
orf02306  1889859  1888945  -1    15.63
orf02307  1891188  1890673  -1    18.07
orf02308  1891328  1891795  +2    19.19
orf02310  1891911  1893563  +3    19.27
orf02311  1893720  1893860  +3    19.87
orf02312  1893984  1894982  +3     7.93
orf02313  1895765  1894995  -3    10.74
orf02314  1895879  1897159  +2    22.36
orf02316  1897681  1897815  +1     2.79
orf02318  1897981  1899012  +1    19.25
orf02320  1899009  1900361  +3    21.65
orf02322  1900367  1900819  +2     1.63
orf02323  1900816  1900932  +1     9.60
orf02324  1900945  1902231  +1    21.45
orf02326  1902256  1902732  +1    21.13
orf02327  1902815  1904215  +2    22.09
orf02329  1904235  1905692  +3    14.76
orf02330  1907278  1905725  -2    18.55
orf02331  1908263  1907367  -3     4.18
orf02332  1908526  1909503  +1    16.42
orf02333  1909531  1909953  +1    11.50
orf02334  1910441  1909950  -3     9.43
orf02335  1911628  1910480  -2    12.49
orf02336  1911728  1912735  +2    11.59
orf02338  1912732  1913853  +1     9.02
orf02339  1913850  1915271  +3    13.09
orf02340  1915408  1917579  +1    11.02
orf02342  1917576  1918964  +3    14.23
orf02343  1918965  1919828  +3    15.60
orf02344  1919986  1920234  +1    15.83
orf02345  1920247  1921587  +1    15.86
orf02346  1922390  1921584  -3    19.31
orf02348  1923786  1922374  -1    15.80
orf02349  1925322  1927274  +3    19.09
orf02351  1927340  1928794  +2    14.92
orf02352  1929366  1928791  -1    17.48
orf02355  1929517  1930563  +1    12.09
orf02356  1930698  1933559  +3    20.02
orf02359  1933674  1935197  +3    16.56
orf02360  1935221  1937509  +2    18.59
orf02361  1937509  1938918  +1    16.21
orf02364  1941555  1939033  -1    14.26
orf02365  1942238  1941552  -3    14.88
orf02367  1942338  1942928  +3    10.85
orf02369  1944105  1943077  -1     8.41
orf02371  1944727  1944864  +1     7.56
orf02372  1946348  1944906  -3    13.36
orf02374  1946514  1948133  +3    22.00
orf02376  1948167  1948394  +3    13.31
orf02378  1948475  1950052  +2    16.57
orf02380  1950827  1950201  -3     1.84
orf02381  1951643  1951110  -3    15.99
orf02382  1952982  1951636  -1    15.05
orf02383  1953716  1952979  -3     7.60
orf02385  1954102  1953713  -2    17.79
orf02386  1954725  1954099  -1    15.54
orf02387  1956725  1954728  -3    18.44
orf02389  1957754  1956744  -3    14.72
orf02390  1958016  1959356  +3    15.32
orf02391  1959449  1959853  +2     3.50
orf02392  1959998  1960663  +2    10.86
orf02393  1960793  1961509  +2    11.35
orf02394  1961569  1963650  +1    15.95
orf02396  1963734  1964933  +3    14.48
orf02397  1964948  1965793  +2    10.64
orf02398  1965876  1967909  +3    17.07
orf02399  1967912  1969057  +2    10.29
orf02400  1969327  1970508  +1     4.44
orf02401  1971000  1970794  -1     4.14
orf02403  1972588  1971218  -2    12.72
orf02404  1972750  1973373  +1    13.01
orf02405  1973462  1974550  +2    11.47
orf02407  1974547  1977645  +1    19.36
orf02408  1979125  1977839  -2    11.87
orf02411  1980011  1979217  -3    12.85
orf02413  1982695  1980014  -2    17.30
orf02415  1983874  1982804  -2    13.66
orf02416  1984265  1984498  +2     2.29
orf02417  1986231  1984792  -1    16.91
orf02418  1986633  1986746  +3     6.03
orf02419  1986862  1988007  +1    14.92
orf02420  1989740  1988070  -3    17.43
orf02421  1989939  1990799  +3     9.58
orf02422  1992401  1990803  -3    16.67
orf02423  1992624  1993727  +3    15.07
orf02425  1993822  1994547  +1    15.92
orf02426  1994544  1995182  +3    13.57
orf02427  1995179  1996060  +2    13.51
orf02428  1996074  1997246  +3    17.30
orf02429  1997254  1998402  +1    17.17
orf02431  1999258  1998500  -2    14.84
orf02433  2002182  1999450  -1    17.94
orf02434  2002520  2003293  +2    15.42
orf02436  2004936  2003302  -1    15.99
orf02437  2005179  2006684  +3    13.02
orf02439  2007565  2006798  -2    17.29
orf02440  2007778  2009343  +1    15.66
orf02441  2009370  2009900  +3    12.77
orf02442  2011500  2009950  -1    15.88
orf02443  2011486  2011674  +1     2.02
orf02444  2011762  2013120  +1    10.38
orf02445  2013800  2013594  -3     7.97
orf02446  2014877  2014071  -3    13.09
orf02448  2015662  2014874  -2    14.92
orf02449  2016666  2015659  -1    13.99
orf02450  2017292  2016666  -3    12.28
orf02452  2018389  2017400  -2     9.16
orf02453  2018960  2019439  +2    14.06
orf02454  2019436  2020275  +1    14.02
orf02456  2020286  2020912  +2    19.41
orf02458  2020923  2024546  +3    15.74
orf02461  2024543  2026327  +2    14.01
orf02462  2027129  2026368  -3    17.58
orf02463  2027944  2027129  -2    15.43
orf02464  2029109  2028000  -3    18.67
orf02465  2029840  2029586  -2     4.65
orf02466  2030473  2030153  -2    13.36
orf02467  2030566  2030946  +1     7.28
orf02468  2031041  2031949  +2    12.15
orf02469  2031946  2032686  +1    17.51
orf02470  2032679  2032912  +2     4.43
orf02471  2033834  2032884  -3    14.10
orf02472  2035367  2036692  +2    14.72
orf02473  2036774  2037418  +2    20.18
orf02474  2035138  2034011  -2    15.47
orf02476  2041021  2037539  -2    20.62
orf02478  2041343  2041011  -3     8.27
orf02479  2042041  2041328  -2     7.92
orf02480  2042181  2043734  +3    16.13
orf02482  2044960  2043809  -2     9.04
orf02483  2046450  2044993  -1    18.99
orf02485  2046644  2047705  +2    17.48
orf02486  2047842  2048645  +3    20.92
orf02487  2049012  2048632  -1     9.74
orf02488  2049443  2049039  -3    21.01
orf02489  2050397  2049444  -3    13.82
orf02491  2050510  2051070  +1    18.50
orf02492  2051085  2051885  +3    16.14
orf02493  2052190  2051990  -2     3.52
orf02494  2052582  2052190  -1    19.34
orf02495  2052953  2052597  -3    21.55
orf02496  2054187  2052961  -1    18.50
orf02498  2055215  2054187  -3    18.92
orf02500  2055961  2055212  -2    21.28
orf02501  2056343  2055954  -3     9.33
orf02502  2057809  2056340  -2    17.17
orf02503  2058948  2057809  -1    14.46
orf02504  2059391  2058945  -3    16.56
orf02505  2059600  2060250  +1    19.90
orf02506  2062048  2060933  -2    16.77
orf02507  2062305  2063564  +3    21.52
orf02508  2063692  2064153  +1    20.53
orf02509  2064387  2065538  +3    15.51
orf02511  2065513  2066004  +1    17.22
orf02513  2067197  2066082  -3    14.26
orf02514  2069645  2067276  -3    18.08
orf02516  2070963  2069806  -1    14.01
orf02520  2071504  2074200  +1    15.62
orf02521  2074376  2075764  +2    13.65
orf02522  2075789  2076529  +2    19.77
orf02524  2077449  2076640  -1    20.18
orf02525  2077873  2078313  +1     6.30
orf02527  2078374  2078886  +1    20.22
orf02528  2077761  2077594  -1    18.33
orf02529  2078892  2080238  +3    19.58
orf02531  2080338  2080991  +3    12.15
orf02534  2081966  2081571  -3     8.49
orf02535  2082088  2081966  -2     3.07
orf02536  2082285  2084969  +3    12.36
orf02538  2085041  2085538  +2    10.60
orf02539  2085633  2086502  +3    14.11
orf02541  2088418  2086580  -2    20.41
orf02543  2089301  2088540  -3    10.75
orf02544  2089441  2091405  +1    16.30
orf02546  2091405  2092946  +3    18.41
orf02547  2093178  2092969  -1     9.56
orf02548  2093294  2093890  +2    19.79
orf02550  2093899  2094924  +1    18.84
orf02551  2094921  2095709  +3    18.61
orf02552  2095805  2096395  +2    17.24
orf02553  2096446  2097297  +1    12.00
orf02554  2097435  2098172  +3    14.62
orf02555  2098944  2098243  -1     6.92
orf02556  2101215  2099038  -1     5.99
orf02558  2101378  2102790  +1    12.74
orf02559  2102858  2104138  +2    20.42
orf02560  2104459  2104196  -2    14.14
orf02561  2106225  2104456  -1     3.11
orf02562  2107507  2106311  -2    10.96
orf02563  2108346  2107504  -1    12.83
orf02565  2109147  2108356  -1    13.76
orf02567  2109623  2109144  -3    21.16
orf02568  2110645  2109626  -2     8.67
orf02569  2111337  2110699  -1    18.13
orf02570  2113703  2111340  -3    17.28
orf02571  2114917  2113721  -2    13.47
orf02574  2116106  2114940  -3    10.32
orf02575  2116954  2116127  -2    10.74
orf02576  2117591  2116932  -3    10.10
orf02578  2118329  2117763  -3    18.91
orf02579  2119096  2118356  -2    16.70
orf02580  2120212  2119274  -2    23.54
orf02582  2121158  2120352  -3    17.91
orf02583  2121471  2122121  +3     7.05
orf02584  2122565  2122134  -3     6.36
orf02585  2126362  2122931  -2    16.00
orf02586  2126520  2126398  -1     9.97
orf02587  2126617  2127612  +1    14.36
orf02588  2128295  2127609  -3    12.24
orf02589  2129568  2128288  -1    19.26
orf02590  2130899  2129568  -3    19.24
orf02591  2131585  2131334  -2    17.32
orf02592  2132013  2131594  -1    12.69
orf02593  2133801  2132122  -1    14.68
orf02594  2134583  2133801  -3    15.44
orf02596  2135350  2134583  -2     7.32
orf02597  2136782  2135337  -3    17.41
orf02599  2138274  2136790  -1    20.90
orf02601  2140349  2138289  -3    20.08
orf02602  2140663  2140358  -2    24.41
orf02604  2141277  2140660  -1    21.60
orf02605  2141851  2141360  -2    15.08
orf02606  2142086  2141862  -3     1.99
orf02607  2142322  2142083  -2     4.71
orf02608  2143392  2142322  -1    20.15
orf02609  2145457  2143397  -2    19.74
orf02611  2146782  2145463  -1    17.60
orf02613  2147052  2146786  -1     8.49
orf02614  2147273  2147049  -3    13.89
orf02615  2147961  2147275  -1    16.70
orf02616  2148290  2147958  -3    20.22
orf02617  2149537  2148287  -2    19.27
orf02619  2149890  2149540  -1     9.48
orf02620  2150550  2149957  -1    13.36
orf02621  2151128  2150547  -3    14.59
orf02622  2151496  2151119  -2    18.68
orf02623  2151972  2152985  +3     9.88
orf02624  2154094  2152982  -2     6.90
orf02625  2154952  2154674  -2    13.13
orf02627  2157495  2155096  -1    19.94
orf02628  2159080  2157890  -2    19.87
orf02629  2159084  2159263  +2     4.07
orf02630  2159518  2160156  +1    12.83
orf02631  2160867  2160235  -1    18.63
orf02633  2162403  2161045  -1    22.06
orf02634  2164168  2162717  -2     5.40
orf02636  2164594  2164178  -2     5.91
orf02637  2166291  2164753  -1     9.01
orf02639  2166540  2166878  +3    17.89
orf02640  2166922  2168331  +1    20.91
orf02642  2168626  2170806  +1    19.80
orf02643  2171180  2170884  -3    12.17
orf02644  2171467  2172918  +1    17.59
orf02646  2172918  2174270  +3    18.33
orf02647  2174469  2176556  +3    19.77
orf02649  2178956  2177424  -3    21.66
orf02650  2178948  2179067  +3     1.27
orf02651  2179410  2179084  -1    12.43
orf02652  2180187  2181635  +3    12.46
orf02653  2180132  2179407  -3    16.39
orf02654  2181632  2182855  +2    14.11
orf02655  2183918  2182923  -3    18.72
orf02656  2184298  2183915  -2    11.45
orf02657  2184462  2185691  +3    12.11
orf02658  2187508  2185802  -2    11.60
orf02660  2188508  2187591  -3    17.84
orf02663  2189517  2188621  -1    16.29
orf02665  2189804  2191906  +2    15.63
orf02667  2192754  2192041  -1    17.15
orf02668  2193440  2192826  -3    20.45
orf02669  2193889  2193536  -2    13.83
orf02670  2194842  2193889  -1    19.95
orf02671  2196423  2194855  -1    19.41
orf02672  2196922  2196611  -2    22.70
orf02673  2197043  2197882  +2    14.72
orf02674  2197957  2198556  +1    13.08
orf02675  2198562  2199032  +3    11.45
orf02676  2200905  2199076  -1    16.96
orf02678  2201666  2200998  -3    18.96
orf02679  2202454  2201663  -2    14.83
orf02680  2203899  2202451  -1    15.44
orf02682  2204272  2204733  +1    19.86
orf02683  2205852  2204950  -1    18.94
orf02685  2206451  2205849  -3    14.16
orf02686  2206760  2206536  -3    13.53
orf02687  2207559  2206894  -1    15.68
orf02688  2208380  2207556  -3    16.59
orf02690  2209402  2208377  -2    17.26
orf02692  2210211  2209411  -1    14.52
orf02693  2211565  2210381  -2    16.41
orf02694  2211654  2211986  +3    12.86
orf02695  2212329  2211991  -1    12.96
orf02696  2212365  2213153  +3    17.54
orf02698  2213202  2214122  +3     8.28
orf02699  2214768  2214130  -1    11.01
orf02701  2214890  2216719  +2    14.59
orf02702  2217666  2216749  -1    19.51
orf02704  2217785  2218810  +2    21.95
orf02705  2219134  2218880  -2     4.95
orf02706  2219532  2221523  +3    19.07
orf02707  2219393  2219253  -3     3.37
orf02708  2221612  2222508  +1    19.72
orf02710  2223845  2222505  -3    17.86
orf02711  2224518  2224039  -1    16.57
orf02712  2224635  2225021  +3    12.34
orf02713  2225029  2226072  +1    11.18
orf02714  2226629  2226069  -3     9.99
orf02715  2226964  2226629  -2     3.89
orf02716  2227331  2227026  -3     9.58
orf02718  2230446  2227687  -1    15.32
orf02719  2232225  2230837  -1     8.73
orf02720  2234112  2232274  -1    19.88
orf02722  2234631  2234344  -1     7.31
orf02723  2235266  2234784  -3    13.44
orf02724  2235562  2236563  +1    17.23
orf02726  2236575  2237243  +3    11.86
orf02727  2237993  2239624  +2    16.16
orf02728  2240501  2239752  -3     0.73
orf02729  2241251  2240664  -3    11.37
orf02732  2244165  2241343  -1    13.38
orf02734  2245187  2244222  -3     6.63
orf02735  2245333  2247912  +1    14.41
orf02737  2247909  2248616  +3     9.76
orf02738  2248686  2249087  +3    11.97
orf02739  2249141  2249446  +2    14.89
orf02740  2249779  2249591  -2    11.58
orf02742  2253109  2250296  -2    14.84
orf02743  2253429  2253644  +3    17.55
orf02744  2255221  2253641  -2    13.69
orf02745  2255220  2255363  +3     5.48
orf02746  2255477  2256682  +2    19.98
orf02748  2256755  2257888  +2    21.38
orf02750  2259383  2257953  -3    16.34
orf02753  2261868  2259403  -1    14.94
orf02754  2263185  2262166  -1     9.11
orf02755  2264266  2263271  -2    14.18
orf02757  2266089  2264281  -1    17.11
orf02758  2266794  2266096  -1    17.21
orf02759  2268260  2266797  -3    16.86
orf02760  2271418  2268542  -2    12.54
orf02761  2272222  2271428  -2    17.34
orf02763  2272803  2272219  -1     8.82
orf02765  2273924  2272800  -3    17.64
orf02766  2274569  2273952  -3    16.77
orf02767  2274796  2275533  +1    21.86
orf02769  2275547  2276335  +2    21.44
orf02770  2276340  2277143  +3    15.24
orf02771  2277156  2277890  +3    17.70
orf02772  2278172  2278471  +2     8.47
orf02774  2281280  2279358  -3    21.21
orf02775  2282182  2281298  -2    19.17
orf02776  2282474  2282220  -3    17.41
orf02777  2284148  2283228  -3    12.40
orf02779  2284165  2284701  +1    12.37
orf02780  2284870  2286048  +1    21.60
orf02781  2283186  2282572  -1    11.70
orf02782  2287475  2286063  -3    14.68
orf02783  2287819  2287487  -2    14.51
orf02784  2287992  2288948  +3    11.67
orf02785  2289005  2289499  +2    10.42
orf02786  2290119  2289610  -1    12.47
orf02788  2290251  2290919  +3    17.82
orf02789  2291401  2292102  +1    13.83
orf02790  2293227  2292166  -1    20.38
orf02792  2294348  2293290  -3    12.62
orf02793  2294929  2294345  -2    10.10
orf02794  2295605  2294973  -3    18.89
orf02795  2295966  2295679  -1    18.87
orf02796  2296069  2296521  +1    15.20
orf02798  2297261  2296638  -3    15.08
orf02800  2298604  2297324  -2    20.40
orf02801  2298959  2300119  +2    21.65
orf02802  2300116  2300865  +1    18.05
orf02804  2300886  2301890  +3    19.83
orf02806  2303025  2303930  +3    24.45
orf02807  2304161  2305459  +2    19.25
orf02808  2306677  2305577  -2    17.37
orf02810  2307430  2306765  -2    19.19
orf02811  2308305  2307427  -1    16.39
orf02812  2308286  2309176  +2    11.36
orf02813  2309173  2309643  +1    15.42
orf02815  2310050  2311855  +2    19.61
orf02816  2311898  2312455  +2    17.43
orf02818  2313114  2313602  +3    15.31
orf02819  2313599  2314072  +2    13.22
orf02821  2314080  2314853  +3     9.22
orf02822  2315276  2314983  -3     2.96
orf02823  2315238  2317070  +3    13.02
orf02824  2317151  2317537  +2     7.15
orf02825  2318436  2317903  -1    14.81
orf02826  2317906  2317505  -2    16.56
orf02827  2318561  2319952  +2    22.01
orf02828  2319960  2320394  +3     8.94
orf02829  2320808  2320410  -3    20.15
orf02830  2321466  2320897  -1    11.68
orf02832  2322456  2321488  -1    22.09
orf02833  2322612  2323340  +3     9.98
orf02834  2323731  2323354  -1     3.90
orf02835  2324369  2323809  -3     9.93
orf02836  2324438  2325235  +2    14.97
orf02837  2325816  2325238  -1    19.59
orf02838  2326974  2325955  -1    20.65
orf02840  2328211  2327255  -2     3.66
orf02841  2328307  2328867  +1    13.99
orf02842  2328944  2329894  +2    13.76
orf02843  2330013  2330852  +3    20.01
orf02844  2331871  2330849  -2    16.60
orf02845  2331979  2332488  +1    16.13
orf02848  2332622  2333722  +2     9.06
orf02849  2333805  2334716  +3    18.33
orf02850  2335872  2334781  -1    20.51
orf02851  2336033  2336458  +2    18.50
orf02852  2337686  2336475  -3    20.31
orf02854  2337983  2337693  -3    21.55
orf02855  2338401  2338105  -1     9.62
orf02857  2339201  2338506  -3    12.51
orf02858  2339475  2340263  +3    12.53
orf02859  2341724  2340276  -3    12.36
orf02861  2344646  2341947  -3    22.49
orf02862  2345900  2344824  -3    21.04
orf02863  2346766  2345897  -2    18.37
orf02864  2347707  2346763  -1    16.84
orf02865  2348681  2347704  -3    18.90
orf02866  2349102  2348725  -1    12.14
orf02867  2350006  2349134  -2     9.49
orf02868  2350079  2350513  +2    13.29
orf02869  2350614  2350474  -1     3.72
orf02870  2350686  2350895  +3    15.67
orf02871  2351851  2350892  -2    13.08
