
	    	
EasyGene 1.2 Server - prediction results
Technical University of Denmark

##gff-version 2
##source-version easygene-1.2b
##date 2017-03-29
##Type DNA
# model:  SAM03 Staphylococcus aureus MU50
# seqname		model	feature	start	end	   score       +/-	?	startc	    odds
# --------------------------------------------------------------------------------------------------------------
Chromosome	SAM03	CDS	467571	468083	0.000128749	-	0	#ATG	23.1496
Chromosome	SAM03	CDS	468152	468421	4.94422	-	0	#ATG	0.6327
Chromosome	SAM03	CDS	468530	469135	1.73407e-05	-	0	#TTG	22.687
Chromosome	SAM03	CDS	469278	469532	4.73139	-	0	#ATG	2.2182
Chromosome	SAM03	CDS	469707	470084	0.00470497	-	0	#ATG	19.4928
Chromosome	SAM03	CDS	470077	471228	3.57441e-20	-	0	#TTG	103.556
Chromosome	SAM03	CDS	471305	471466	66.167	-	0	#TTG	-1.7089
Chromosome	SAM03	CDS	471533	471892	0.000795756	-	0	#ATG	25.7433
Chromosome	SAM03	CDS	471899	472066	37.6933	-	0	#ATG	-0.002
Chromosome	SAM03	CDS	472067	472423	0.0442908	-	0	#ATG	12.8208
Chromosome	SAM03	CDS	472817	472957	75.3287	-	0	#GTG	-1.2385
Chromosome	SAM03	CDS	472884	473468	1.26376e-07	-	0	#ATG	42.62
Chromosome	SAM03	CDS	473487	473666	0.35323	-	0	#ATG	12.7408
Chromosome	SAM03	CDS	474006	474188	14.0158	-	0	#TTG	2.6787
Chromosome	SAM03	CDS	474261	474578	0.682444	-	0	#ATG	4.8793
Chromosome	SAM03	CDS	474898	475056	7.68622	-	0	#TTG	5.1303
Chromosome	SAM03	CDS	475099	475479	5.87244e-05	-	0	#ATG	32.2518
Chromosome	SAM03	CDS	475526	475966	0.0104549	-	0	#ATG	11.1774
Chromosome	SAM03	CDS	476411	476863	0.00631611	-	0	#TTG	12.2149
Chromosome	SAM03	CDS	476960	477139	59.6415	-	0	#ATG	-2.4195
Chromosome	SAM03	CDS	481329	481484	16.7498	-	0	#ATG	2.9863
Chromosome	SAM03	CDS	481632	482075	0.000249845	-	0	#ATG	25.6018
Chromosome	SAM03	CDS	482251	483231	3.54576e-14	-	0	#TTG	69.1264
Chromosome	SAM03	CDS	484070	484516	0.0133165	-	0	#TTG	9.2946
Chromosome	SAM03	CDS	485242	487647	2.06583e-91	-	0	#TTG	436.941
Chromosome	SAM03	CDS	489058	489552	5.26965e-05	-	0	#ATG	27.8204
Chromosome	SAM03	CDS	489839	490042	24.3693	-	0	#TTG	-0.5226
Chromosome	SAM03	CDS	490232	490711	2.61331e-05	-	0	#ATG	31.0456
Chromosome	SAM03	CDS	491201	491395	57.3013	-	0	#ATG	-3.4306
Chromosome	SAM03	CDS	491534	491881	0.00114065	-	0	#ATG	25.0941
Chromosome	SAM03	CDS	492143	492823	5.77785e-07	-	0	#TTG	29.9804
Chromosome	SAM03	CDS	493223	493516	0.309559	-	0	#ATG	9.9421
Chromosome	SAM03	CDS	493624	493857	3.34511	-	0	#ATG	5.0438
Chromosome	SAM03	CDS	493912	494967	1.62774e-16	-	0	#ATG	82.497
Chromosome	SAM03	CDS	494984	496573	1.07923e-35	-	0	#TTG	184.58
Chromosome	SAM03	CDS	496628	496870	0.0923493	-	0	#TTG	15.6397
Chromosome	SAM03	CDS	497086	497412	0.32226	-	0	#GTG	7.3003
Chromosome	SAM03	CDS	497437	498306	6.10313e-13	-	0	#ATG	66.4462
Chromosome	SAM03	CDS	498316	499023	4.13385e-09	-	0	#TTG	46.841
Chromosome	SAM03	CDS	499543	499890	2.15596	-	0	#ATG	-5.6754
Chromosome	SAM03	CDS	500261	500719	0.000163444	-	0	#ATG	26.1559
Chromosome	SAM03	CDS	500720	501487	3.72563e-12	-	0	#GTG	65.7972
Chromosome	SAM03	CDS	501530	501880	0.602855	-	0	#TTG	1.719
Chromosome	SAM03	CDS	502422	502823	0.0016769	-	0	#ATG	21.6061
Chromosome	SAM03	CDS	502828	504258	4.4512e-26	-	0	#TTG	131.243
Chromosome	SAM03	CDS	504260	504655	0.000559103	-	0	#ATG	25.4394
Chromosome	SAM03	CDS	504752	505099	0.199179	-	0	#ATG	7.4268
Chromosome	SAM03	CDS	505099	505887	9.07799e-15	-	0	#TTG	81.3627
Chromosome	SAM03	CDS	505909	506655	8.32379e-14	-	0	#ATG	76.6534
Chromosome	SAM03	CDS	506671	507201	2.86284e-05	-	0	#ATG	27.509
Chromosome	SAM03	CDS	507194	507439	0.0172608	-	0	#TTG	19.8272
Chromosome	SAM03	CDS	507823	508131	3.97075e-06	-	0	#ATG	38.3328
Chromosome	SAM03	CDS	508554	508778	39.5134	-	0	#ATG	-4.6826
Chromosome	SAM03	CDS	508978	509319	6.37086	-	0	#ATG	-13.6676
Chromosome	SAM03	CDS	509502	509876	5.2865e-06	-	0	#ATG	38.1992
Chromosome	SAM03	CDS	510093	510734	1.04568e-11	-	0	#TTG	66.5779
Chromosome	SAM03	CDS	511373	512050	1.81762e-08	-	0	#ATG	43.6736
Chromosome	SAM03	CDS	512053	512397	0.0184585	-	0	#GTG	16.7337
Chromosome	SAM03	CDS	512770	513003	4.77882	-	0	#TTG	3.7393
Chromosome	SAM03	CDS	513027	513656	2.54417e-05	-	0	#GTG	17.8495
Chromosome	SAM03	CDS	514131	514541	0.0296961	-	0	#ATG	9.582
Chromosome	SAM03	CDS	515249	515635	0.0020996	-	0	#ATG	21.6824
Chromosome	SAM03	CDS	515819	516097	2.73625	-	0	#TTG	2.4418
Chromosome	SAM03	CDS	516527	517270	1.81592e-10	-	0	#ATG	55.0873
Chromosome	SAM03	CDS	517376	518014	5.67962e-08	-	0	#TTG	42.2467
Chromosome	SAM03	CDS	518024	518290	0.0462832	-	0	#ATG	17.0037
Chromosome	SAM03	CDS	519104	519355	36.975	-	0	#ATG	-8.0513
Chromosome	SAM03	CDS	519468	519977	0.000250032	-	0	#TTG	20.7103
Chromosome	SAM03	CDS	520140	520640	4.09376e-05	-	0	#TTG	28.3162
Chromosome	SAM03	CDS	520689	521333	8.37146e-08	-	0	#TTG	40.5297
Chromosome	SAM03	CDS	521470	521868	1.18677e-06	-	0	#ATG	41.5304
Chromosome	SAM03	CDS	521880	522032	50.7995	-	0	#ATG	-0.3754
Chromosome	SAM03	CDS	522084	522365	3.56076	-	0	#TTG	0.9322
Chromosome	SAM03	CDS	522811	523917	5.08899e-17	-	0	#GTG	83.267
Chromosome	SAM03	CDS	524151	525785	6.14214e-31	-	0	#ATG	154.997
Chromosome	SAM03	CDS	526029	526547	0.00845892	-	0	#GTG	0.4879
Chromosome	SAM03	CDS	527251	527520	37.364	-	0	#ATG	-11.5894
Chromosome	SAM03	CDS	527971	528279	0.293013	-	0	#TTG	9.1322
Chromosome	SAM03	CDS	528358	528492	46.7403	-	0	#ATG	0.4118
Chromosome	SAM03	CDS	528604	529041	0.00435556	-	0	#TTG	15.375
Chromosome	SAM03	CDS	529087	529278	37.7576	-	0	#TTG	-1.4226
Chromosome	SAM03	CDS	529532	530977	3.98475e-20	-	0	#TTG	82.4816
Chromosome	SAM03	CDS	531056	531217	1.50648	-	0	#ATG	9.2662
Chromosome	SAM03	CDS	531220	531480	6.8204	-	0	#ATG	0.0461
Chromosome	SAM03	CDS	533243	533494	24.7038	-	0	#ATG	-5.5516
Chromosome	SAM03	CDS	534319	534537	0.140003	-	0	#ATG	14.8867
Chromosome	SAM03	CDS	534556	535053	4.48987e-05	-	0	#TTG	28.1871
Chromosome	SAM03	CDS	535114	535302	26.8706	-	0	#TTG	0.0951
Chromosome	SAM03	CDS	535318	536037	2.87791e-13	-	0	#ATG	74.0805
Chromosome	SAM03	CDS	536041	537564	7.84178e-27	-	0	#ATG	132.084
Chromosome	SAM03	CDS	537803	538315	0.0006031	-	0	#TTG	16.5416
Chromosome	SAM03	CDS	538351	538563	18.9769	-	0	#ATG	-0.1772
Chromosome	SAM03	CDS	538576	538851	5.42713	-	0	#ATG	-0.4548
Chromosome	SAM03	CDS	539023	539355	2.51246	-	0	#ATG	-4.0056
Chromosome	SAM03	CDS	544562	544915	0.216464	-	0	#ATG	6.4495
Chromosome	SAM03	CDS	545380	545952	8.11943e-07	-	0	#TTG	37.2718
Chromosome	SAM03	CDS	546880	547692	1.87066e-13	-	0	#ATG	72.6257
Chromosome	SAM03	CDS	547664	548056	0.277214	-	0	#TTG	0.0472
Chromosome	SAM03	CDS	548354	548851	0.0103873	-	0	#ATG	3.1181
Chromosome	SAM03	CDS	548867	549226	0.0014181	-	0	#ATG	24.0836
Chromosome	SAM03	CDS	549210	549728	9.95857e-08	-	0	#ATG	45.7909
Chromosome	SAM03	CDS	550552	550653	84.5149	-	0	#TTG	-0.9514
Chromosome	SAM03	CDS	551040	551660	4.11059e-05	-	0	#GTG	16.5267
Chromosome	SAM03	CDS	552018	552446	0.0147616	-	0	#GTG	10.8827
Chromosome	SAM03	CDS	552447	552632	1.49344	-	0	#ATG	9.1644
Chromosome	SAM03	CDS	552896	553297	0.0145323	-	0	#ATG	13.5933
Chromosome	SAM03	CDS	553558	553827	4.25059	-	0	#TTG	1.3273
Chromosome	SAM03	CDS	554122	554430	1.32782	-	0	#GTG	2.7376
Chromosome	SAM03	CDS	554430	555614	8.30119e-27	-	0	#ATG	141.797
Chromosome	SAM03	CDS	557305	557772	2.84796e-06	-	0	#ATG	38.1345
Chromosome	SAM03	CDS	558939	559655	4.85855e-10	-	0	#ATG	53.3957
Chromosome	SAM03	CDS	559665	559943	8.06728	-	0	#ATG	-2.8854
Chromosome	SAM03	CDS	560291	560512	2.73077	-	0	#GTG	6.3582
Chromosome	SAM03	CDS	560496	561878	8.15699e-28	-	0	#TTG	143.902
Chromosome	SAM03	CDS	562014	562169	18.0526	-	0	#ATG	2.7664
Chromosome	SAM03	CDS	562782	563309	0.000243031	-	0	#ATG	19.0702
Chromosome	SAM03	CDS	563512	563820	0.0738588	-	0	#ATG	14.0284
Chromosome	SAM03	CDS	565075	565314	4.26978	-	0	#GTG	3.7666
Chromosome	SAM03	CDS	565447	566205	5.00294e-08	-	0	#ATG	32.5974
Chromosome	SAM03	CDS	566186	566344	32.5732	-	0	#GTG	0.8582
Chromosome	SAM03	CDS	566387	566608	48.7017	-	0	#TTG	-5.4294
Chromosome	SAM03	CDS	566783	567025	0.291184	-	0	#ATG	12.4644
Chromosome	SAM03	CDS	567143	567640	0.00101258	-	0	#ATG	15.7867
Chromosome	SAM03	CDS	567627	568406	1.22409e-07	-	0	#GTG	25.5321
Chromosome	SAM03	CDS	568399	568668	8.24645	-	0	#GTG	-1.8727
Chromosome	SAM03	CDS	568732	569109	0.316534	-	0	#ATG	1.5564
Chromosome	SAM03	CDS	570055	570450	0.0102118	-	0	#TTG	15.4945
Chromosome	SAM03	CDS	571033	571386	0.000128458	-	0	#GTG	30.7347
Chromosome	SAM03	CDS	571522	573078	7.92079e-25	-	0	#TTG	114.919
Chromosome	SAM03	CDS	573259	574032	1.85757e-09	-	0	#TTG	44.9286
Chromosome	SAM03	CDS	574042	574212	90.3037	-	0	#ATG	-3.476
Chromosome	SAM03	CDS	574351	574500	25.6829	-	0	#ATG	1.8623
Chromosome	SAM03	CDS	575470	576345	1.57113e-12	-	0	#ATG	62.9815
Chromosome	SAM03	CDS	576357	577205	3.40083e-09	-	0	#ATG	34.7713
Chromosome	SAM03	CDS	577268	578581	7.97233e-21	-	0	#ATG	99.6026
Chromosome	SAM03	CDS	578989	579234	20.0688	-	0	#ATG	-3.6263
Chromosome	SAM03	CDS	579224	580033	4.36951e-08	-	0	#ATG	26.8397
# --------------------------------------------------------------------------------------------------------------

Explain the output.  Go back.


