
	    	
EasyGene 1.2 Server - prediction results
Technical University of Denmark

##gff-version 2
##source-version easygene-1.2b
##date 2017-03-29
##Type DNA
# model:  SAM03 Staphylococcus aureus MU50
# seqname		model	feature	start	end	   score       +/-	?	startc	    odds
# --------------------------------------------------------------------------------------------------------------
Chromosome	SAM03	CDS	2052612	2052968	11.4402	+	0	#TTG	-68.1817
Chromosome	SAM03	CDS	2055353	2055763	2.31763	+	0	#GTG	-53.4292
Chromosome	SAM03	CDS	2056529	2056810	0.673115	+	0	#GTG	7.8819
Chromosome	SAM03	CDS	2061818	2062237	1.7517	+	0	#GTG	-44.4052
Chromosome	SAM03	CDS	2062919	2063227	7.78228	+	0	#GTG	-7.4445
Chromosome	SAM03	CDS	2063238	2063564	27.3321	+	0	#ATG	-46.9396
Chromosome	SAM03	CDS	2063622	2063963	16.3008	+	0	#ATG	-33.4889
Chromosome	SAM03	CDS	2066418	2067152	0.00011945	+	0	#GTG	-55.9323
Chromosome	SAM03	CDS	2072247	2072597	3.01476	+	0	#GTG	-8.9348
Chromosome	SAM03	CDS	2073424	2074200	2.44299e-05	+	0	#GTG	-26.9266
Chromosome	SAM03	CDS	2078169	2078522	11.7846	+	0	#GTG	-35.7624
Chromosome	SAM03	CDS	2079011	2079415	2.774	+	0	#GTG	-84.9856
Chromosome	SAM03	CDS	2080997	2081950	1.31707e-07	+	0	#GTG	-233.939
Chromosome	SAM03	CDS	2082290	2082724	1.11878	+	0	#ATG	-44.5289
Chromosome	SAM03	CDS	2085031	2085492	0.505053	+	0	#GTG	-97.5164
Chromosome	SAM03	CDS	2085878	2086306	1.35731	+	0	#ATG	-99.1908
Chromosome	SAM03	CDS	2089140	2089532	3.95943	+	0	#ATG	-61.5547
Chromosome	SAM03	CDS	2091575	2091862	84.1989	+	0	#GTG	-49.9483
Chromosome	SAM03	CDS	2093784	2094299	0.098973	+	0	#GTG	-164.784
Chromosome	SAM03	CDS	2097395	2097901	0.129984	+	0	#TTG	-86.5738
Chromosome	SAM03	CDS	2100421	2100765	16.2525	+	0	#GTG	-104.939
Chromosome	SAM03	CDS	2101197	2101658	0.505053	+	0	#ATG	-91.3201
Chromosome	SAM03	CDS	2103010	2103324	38.7984	+	0	#GTG	-51.0113
Chromosome	SAM03	CDS	2107497	2107964	0.42169	+	0	#TTG	-97.1561
Chromosome	SAM03	CDS	2111343	2112341	2.62954e-08	+	0	#TTG	-31.8771
Chromosome	SAM03	CDS	2114852	2115247	3.62306	+	0	#GTG	-76.5584
Chromosome	SAM03	CDS	2114898	2115266	8.03904	+	0	#ATG	-56.3597
Chromosome	SAM03	CDS	2115672	2115965	70.8204	+	0	#GTG	-47.2251
Chromosome	SAM03	CDS	2119931	2120560	0.00305118	+	0	#TTG	-61.0412
Chromosome	SAM03	CDS	2122805	2123134	25.1564	+	0	#ATG	-77.8449
Chromosome	SAM03	CDS	2128137	2128451	38.8408	+	0	#ATG	-60.3746
Chromosome	SAM03	CDS	2130904	2131254	13.099	+	0	#TTG	-37.661
Chromosome	SAM03	CDS	2133870	2134502	0.00272251	+	0	#GTG	-45.6389
Chromosome	SAM03	CDS	2135039	2135506	0.42169	+	0	#GTG	-120.752
Chromosome	SAM03	CDS	2139264	2139899	0.000378748	+	0	#GTG	-1.6433
Chromosome	SAM03	CDS	2140047	2140361	15.2001	+	0	#GTG	-14.8386
Chromosome	SAM03	CDS	2151221	2151529	43.5914	+	0	#TTG	-35.1163
Chromosome	SAM03	CDS	2151495	2151569	65.0088	+	0	#ATG	-0.8519
Chromosome	SAM03	CDS	2156992	2157423	1.24097	+	0	#GTG	-118.984
Chromosome	SAM03	CDS	2160921	2161256	21.0717	+	0	#GTG	-48.7324
Chromosome	SAM03	CDS	2162261	2162551	77.3814	+	0	#TTG	-62.3939
Chromosome	SAM03	CDS	2169852	2170154	54.8605	+	0	#TTG	-54.6799
Chromosome	SAM03	CDS	2174500	2174904	2.774	+	0	#TTG	-121.282
Chromosome	SAM03	CDS	2175725	2176672	1.58886e-07	+	0	#GTG	-100.637
Chromosome	SAM03	CDS	2178946	2179512	0.0209941	+	0	#ATG	-110.031
Chromosome	SAM03	CDS	2179734	2180186	0.659685	+	0	#GTG	-51.5634
Chromosome	SAM03	CDS	2182919	2183248	25.1066	+	0	#GTG	-49.6522
Chromosome	SAM03	CDS	2186485	2186856	7.36245	+	0	#GTG	-98.8226
Chromosome	SAM03	CDS	2187284	2187712	1.35708	+	0	#ATG	-61.2115
Chromosome	SAM03	CDS	2188245	2188709	0.459771	+	0	#GTG	-51.1192
Chromosome	SAM03	CDS	2191624	2191917	11.0562	+	0	#GTG	-7.1422
Chromosome	SAM03	CDS	2192025	2192318	71.0247	+	0	#GTG	-79.0818
Chromosome	SAM03	CDS	2192515	2192829	37.2715	+	0	#ATG	-36.9103
Chromosome	SAM03	CDS	2194312	2194608	65.1806	+	0	#GTG	-63.6948
Chromosome	SAM03	CDS	2194612	2195625	1.7378e-08	+	0	#TTG	-35.3913
Chromosome	SAM03	CDS	2196031	2196459	1.22906	+	0	#TTG	-33.5596
Chromosome	SAM03	CDS	2198254	2198556	54.8765	+	0	#TTG	-73.6732
Chromosome	SAM03	CDS	2201457	2201777	32.6572	+	0	#TTG	-80.0781
Chromosome	SAM03	CDS	2207260	2207598	19.3613	+	0	#GTG	-72.3783
Chromosome	SAM03	CDS	2209927	2210220	71.0247	+	0	#GTG	-89.5297
Chromosome	SAM03	CDS	2213584	2213913	25.1564	+	0	#ATG	-103.769
Chromosome	SAM03	CDS	2213687	2213995	46.1791	+	0	#GTG	-70.1604
Chromosome	SAM03	CDS	2214331	2214795	0.460506	+	0	#ATG	-53.3818
Chromosome	SAM03	CDS	2214937	2215266	25.1564	+	0	#GTG	-81.3925
Chromosome	SAM03	CDS	2216833	2217216	5.1629	+	0	#TTG	-54.044
Chromosome	SAM03	CDS	2220806	2221534	0.000144549	+	0	#GTG	-75.6697
Chromosome	SAM03	CDS	2223392	2223784	3.95981	+	0	#TTG	-76.2509
Chromosome	SAM03	CDS	2224072	2224545	0.352022	+	0	#TTG	-89.2118
Chromosome	SAM03	CDS	2225321	2225656	21.1291	+	0	#GTG	-76.8138
Chromosome	SAM03	CDS	2229211	2229564	12.3441	+	0	#TTG	-43.455
Chromosome	SAM03	CDS	2235525	2236007	0.268403	+	0	#GTG	-88.2024
Chromosome	SAM03	CDS	2237625	2237918	71.0245	+	0	#ATG	-65.8133
Chromosome	SAM03	CDS	2238940	2239329	4.20256	+	0	#TTG	-39.9901
Chromosome	SAM03	CDS	2241250	2241642	3.68337	+	0	#ATG	-35.0834
Chromosome	SAM03	CDS	2244200	2244643	0.866577	+	0	#ATG	-62.8359
Chromosome	SAM03	CDS	2245389	2245805	1.92214	+	0	#GTG	-45.7126
Chromosome	SAM03	CDS	2246286	2246711	1.08851	+	0	#GTG	-25.0635
Chromosome	SAM03	CDS	2247222	2247509	70.4154	+	0	#GTG	-28.3161
Chromosome	SAM03	CDS	2247513	2247860	14.7052	+	0	#TTG	-43.1236
Chromosome	SAM03	CDS	2255590	2255910	32.6497	+	0	#GTG	-56.0911
Chromosome	SAM03	CDS	2257639	2257941	54.8379	+	0	#GTG	-52.0779
Chromosome	SAM03	CDS	2270155	2270517	9.59343	+	0	#GTG	-104.374
Chromosome	SAM03	CDS	2272212	2272535	19.5412	+	0	#ATG	-22.1682
Chromosome	SAM03	CDS	2274765	2275094	24.6579	+	0	#TTG	-40.6133
Chromosome	SAM03	CDS	2277007	2277414	2.53743	+	0	#ATG	-155.457
Chromosome	SAM03	CDS	2283131	2284168	9.48635e-09	+	0	#ATG	-146.111
Chromosome	SAM03	CDS	2286855	2287184	25.1564	+	0	#TTG	-81.3173
Chromosome	SAM03	CDS	2289136	2289549	0.189095	+	0	#ATG	-1.0789
Chromosome	SAM03	CDS	2289853	2290155	54.8647	+	0	#GTG	-55.5304
Chromosome	SAM03	CDS	2295087	2295635	0.0363292	+	0	#GTG	-75.5289
Chromosome	SAM03	CDS	2304081	2304380	59.8109	+	0	#ATG	-93.8355
Chromosome	SAM03	CDS	2304322	2304687	8.78396	+	0	#GTG	-83.5714
Chromosome	SAM03	CDS	2307390	2307773	5.16767	+	0	#ATG	-91.0144
Chromosome	SAM03	CDS	2308237	2308764	0.0687782	+	0	#TTG	-72.7433
Chromosome	SAM03	CDS	2311654	2311944	72.5869	+	0	#TTG	-34.2954
Chromosome	SAM03	CDS	2314985	2315494	0.118699	+	0	#ATG	-84.9411
Chromosome	SAM03	CDS	2317198	2317530	23.0488	+	0	#GTG	-55.6285
Chromosome	SAM03	CDS	2318425	2318922	0.135358	+	0	#GTG	-27.8538
Chromosome	SAM03	CDS	2319091	2319504	2.12215	+	0	#GTG	-59.2533
Chromosome	SAM03	CDS	2322232	2322561	24.6734	+	0	#GTG	-40.7563
Chromosome	SAM03	CDS	2325702	2326070	8.04217	+	0	#ATG	-84.9905
Chromosome	SAM03	CDS	2331481	2331816	21.1291	+	0	#ATG	-92.9586
Chromosome	SAM03	CDS	2331834	2332238	2.77341	+	0	#GTG	-59.6331
Chromosome	SAM03	CDS	2332864	2333244	5.64613	+	0	#ATG	-62.6742
Chromosome	SAM03	CDS	2334380	2334739	10.4766	+	0	#ATG	-93.5648
Chromosome	SAM03	CDS	2338746	2339099	10.2191	+	0	#ATG	-28.0731
Chromosome	SAM03	CDS	2339873	2340319	0.792159	+	0	#GTG	-66.7899
Chromosome	SAM03	CDS	2341757	2342110	12.4901	+	0	#ATG	-59.7054
Chromosome	SAM03	CDS	2344341	2344649	46.1791	+	0	#TTG	-85.0964
Chromosome	SAM03	CDS	2346765	2347046	99.9989	+	0	#ATG	-87.3976
Chromosome	SAM03	CDS	2355649	2356014	8.78396	+	0	#TTG	-108.054
Chromosome	SAM03	CDS	2355861	2356214	12.4914	+	0	#GTG	-96.2102
Chromosome	SAM03	CDS	2356297	2356683	4.72809	+	0	#TTG	-58.6949
Chromosome	SAM03	CDS	2357821	2358411	0.0100879	+	0	#ATG	-111.634
Chromosome	SAM03	CDS	2359273	2359542	65.9493	+	0	#GTG	-17.2743
Chromosome	SAM03	CDS	2367657	2368529	1.65168e-06	+	0	#ATG	-105.384
Chromosome	SAM03	CDS	2368888	2369187	59.6817	+	0	#ATG	-48.3884
Chromosome	SAM03	CDS	2374972	2375286	34.3569	+	0	#GTG	-30.9589
Chromosome	SAM03	CDS	2377073	2377561	0.22396	+	0	#GTG	-91.5945
Chromosome	SAM03	CDS	2381308	2381586	93.1741	+	0	#GTG	-29.1366
Chromosome	SAM03	CDS	2383491	2383847	11.4402	+	0	#GTG	-75.8736
Chromosome	SAM03	CDS	2387833	2388177	16.2525	+	0	#GTG	-86.4716
Chromosome	SAM03	CDS	2390146	2390469	19.0218	+	0	#GTG	-21.6532
Chromosome	SAM03	CDS	2404927	2405328	2.98427	+	0	#ATG	-43.1837
Chromosome	SAM03	CDS	2414285	2414629	16.2525	+	0	#GTG	-86.9438
Chromosome	SAM03	CDS	2415984	2416361	5.61964	+	0	#TTG	-33.3568
Chromosome	SAM03	CDS	2419195	2419803	0.00576857	+	0	#ATG	-50.9813
Chromosome	SAM03	CDS	2424919	2425278	10.4766	+	0	#GTG	-74.2998
Chromosome	SAM03	CDS	2426176	2426439	91.707	+	0	#GTG	-19.4238
Chromosome	SAM03	CDS	2428988	2429269	93.955	+	0	#ATG	-34.2875
Chromosome	SAM03	CDS	2435298	2435603	50.3381	+	0	#TTG	-57.7021
Chromosome	SAM03	CDS	2436615	2436902	84.2926	+	0	#ATG	-58.1156
Chromosome	SAM03	CDS	2437920	2438765	3.57702e-06	+	0	#GTG	-40.9333
Chromosome	SAM03	CDS	2438881	2439192	41.2882	+	0	#GTG	-39.1383
Chromosome	SAM03	CDS	2440782	2441078	65.177	+	0	#TTG	-58.5662
Chromosome	SAM03	CDS	2442823	2443254	1.04702	+	0	#GTG	-29.856
Chromosome	SAM03	CDS	2443502	2443873	7.24902	+	0	#ATG	-42.6757
Chromosome	SAM03	CDS	2445916	2446323	0.823988	+	0	#GTG	-11.9823
Chromosome	SAM03	CDS	2460635	2460940	49.7638	+	0	#GTG	-42.395
Chromosome	SAM03	CDS	2464288	2464599	42.3536	+	0	#ATG	-61.9438
Chromosome	SAM03	CDS	2466229	2466867	0.00231689	+	0	#GTG	-95.6326
Chromosome	SAM03	CDS	2474482	2474955	0.352022	+	0	#GTG	-102.033
Chromosome	SAM03	CDS	2482407	2482760	8.63785	+	0	#ATG	-23.4155
Chromosome	SAM03	CDS	2484778	2485170	3.95981	+	0	#ATG	-77.1928
Chromosome	SAM03	CDS	2491488	2491811	29.938	+	0	#GTG	-60.2008
Chromosome	SAM03	CDS	2491920	2492258	18.4479	+	0	#GTG	-36.5225
Chromosome	SAM03	CDS	2495639	2496049	1.31249	+	0	#TTG	-19.4683
Chromosome	SAM03	CDS	2498748	2499164	1.38958	+	0	#TTG	-24.3958
Chromosome	SAM03	CDS	2499768	2500052	91.8197	+	0	#GTG	-70.2811
Chromosome	SAM03	CDS	2501461	2501850	1.55966	+	0	#GTG	-13.3022
Chromosome	SAM03	CDS	2501919	2502200	99.4991	+	0	#TTG	-44.9264
Chromosome	SAM03	CDS	2511021	2511407	4.622	+	0	#TTG	-41.1556
Chromosome	SAM03	CDS	2518712	2518993	99.9988	+	0	#GTG	-67.5739
Chromosome	SAM03	CDS	2520855	2521136	97.1515	+	0	#TTG	-37.9589
Chromosome	SAM03	CDS	2524678	2524944	99.6283	+	0	#ATG	-22.1091
Chromosome	SAM03	CDS	2525254	2525760	0.129949	+	0	#GTG	-62.47
Chromosome	SAM03	CDS	2528589	2528870	99.9975	+	0	#ATG	-61.5186
Chromosome	SAM03	CDS	2538299	2538730	1.24097	+	0	#ATG	-81.1772
Chromosome	SAM03	CDS	2540309	2540590	99.9623	+	0	#TTG	-53.1872
Chromosome	SAM03	CDS	2542834	2543229	3.62185	+	0	#ATG	-57.8305
Chromosome	SAM03	CDS	2546963	2547454	0.180543	+	0	#GTG	-32.6288
Chromosome	SAM03	CDS	2556287	2556598	41.7977	+	0	#TTG	-41.9915
Chromosome	SAM03	CDS	2559698	2560003	50.3433	+	0	#TTG	-99.8312
Chromosome	SAM03	CDS	2560161	2560571	2.32089	+	0	#GTG	-97.3104
Chromosome	SAM03	CDS	2562284	2562583	59.7786	+	0	#GTG	-52.7636
Chromosome	SAM03	CDS	2562540	2562881	17.7397	+	0	#GTG	-103.434
Chromosome	SAM03	CDS	2564357	2564653	61.3316	+	0	#GTG	-34.6461
Chromosome	SAM03	CDS	2564884	2565213	25.1564	+	0	#GTG	-91.7205
Chromosome	SAM03	CDS	2567350	2567811	0.505053	+	0	#GTG	-92.8339
Chromosome	SAM03	CDS	2573203	2573487	91.8197	+	0	#GTG	-70.6211
Chromosome	SAM03	CDS	2573524	2573985	0.480703	+	0	#GTG	-38.3305
Chromosome	SAM03	CDS	2574692	2575081	4.32757	+	0	#ATG	-99.8098
Chromosome	SAM03	CDS	2575970	2576470	0.0355767	+	0	#GTG	-7.3701
Chromosome	SAM03	CDS	2588549	2588830	99.9989	+	0	#GTG	-87.9532
Chromosome	SAM03	CDS	2588506	2588949	0.866682	+	0	#TTG	-95.1098
Chromosome	SAM03	CDS	2594485	2594862	6.16908	+	0	#GTG	-69.3926
Chromosome	SAM03	CDS	2600528	2601091	0.0227295	+	0	#ATG	-47.9509
Chromosome	SAM03	CDS	2604249	2604554	50.3169	+	0	#TTG	-53.0853
Chromosome	SAM03	CDS	2608133	2608519	4.72893	+	0	#ATG	-63.1724
Chromosome	SAM03	CDS	2610252	2610590	14.8852	+	0	#GTG	-26.025
Chromosome	SAM03	CDS	2613421	2613822	3.02923	+	0	#GTG	-54.1694
Chromosome	SAM03	CDS	2617426	2618052	0.00334886	+	0	#ATG	-82.4334
Chromosome	SAM03	CDS	2619763	2620071	46.1714	+	0	#TTG	-56.51
Chromosome	SAM03	CDS	2626376	2626801	1.48447	+	0	#TTG	-98.9139
Chromosome	SAM03	CDS	2626549	2626830	99.9989	+	0	#GTG	-91.6711
Chromosome	SAM03	CDS	2628865	2629410	0.0398013	+	0	#ATG	-73.5424
Chromosome	SAM03	CDS	2631147	2631803	0.00133132	+	0	#GTG	-63.1585
Chromosome	SAM03	CDS	2633164	2633502	19.3612	+	0	#ATG	-67.1547
Chromosome	SAM03	CDS	2635589	2636071	0.267631	+	0	#GTG	-52.7126
Chromosome	SAM03	CDS	2637693	2638082	4.32757	+	0	#TTG	-100.587
Chromosome	SAM03	CDS	2640557	2640928	7.36108	+	0	#ATG	-58.7422
Chromosome	SAM03	CDS	2641108	2641629	0.053697	+	0	#ATG	-22.2537
Chromosome	SAM03	CDS	2645392	2645679	45.7074	+	0	#TTG	-19.1095
Chromosome	SAM03	CDS	2645778	2646077	59.8109	+	0	#TTG	-111.476
Chromosome	SAM03	CDS	2652068	2652505	1.03697	+	0	#GTG	-60.8082
Chromosome	SAM03	CDS	2652917	2653258	17.4295	+	0	#ATG	-41.4407
Chromosome	SAM03	CDS	2653874	2654212	19.3613	+	0	#GTG	-153.884
Chromosome	SAM03	CDS	2657204	2657839	0.00252829	+	0	#GTG	-54.1432
Chromosome	SAM03	CDS	2659885	2660571	0.000404056	+	0	#GTG	-27.3902
Chromosome	SAM03	CDS	2662323	2662880	0.0276211	+	0	#TTG	-94.7192
Chromosome	SAM03	CDS	2663014	2663295	99.9987	+	0	#ATG	-66.2607
Chromosome	SAM03	CDS	2665178	2665660	0.268403	+	0	#ATG	-127.715
Chromosome	SAM03	CDS	2668267	2668671	2.75273	+	0	#GTG	-46.5456
Chromosome	SAM03	CDS	2669735	2670034	59.7928	+	0	#GTG	-54.4424
Chromosome	SAM03	CDS	2673475	2673804	20.0931	+	0	#ATG	-27.1164
Chromosome	SAM03	CDS	2677396	2677749	12.4914	+	0	#ATG	-67.8801
Chromosome	SAM03	CDS	2679080	2679361	99.9989	+	0	#GTG	-93.3285
Chromosome	SAM03	CDS	2679150	2679644	0.186088	+	0	#GTG	-51.5676
Chromosome	SAM03	CDS	2680797	2681531	0.000120071	+	0	#ATG	-89.3249
Chromosome	SAM03	CDS	2687343	2687639	61.877	+	0	#GTG	-35.4476
Chromosome	SAM03	CDS	2688881	2689297	1.9413	+	0	#GTG	-68.1221
Chromosome	SAM03	CDS	2692105	2693286	1.00227e-10	+	0	#GTG	-53.1519
Chromosome	SAM03	CDS	2694910	2695266	11.4402	+	0	#ATG	-73.4636
Chromosome	SAM03	CDS	2696853	2697134	99.9989	+	0	#TTG	-69.681
Chromosome	SAM03	CDS	2697181	2697564	5.16767	+	0	#GTG	-72.3638
Chromosome	SAM03	CDS	2700819	2701112	71.0113	+	0	#TTG	-55.5379
Chromosome	SAM03	CDS	2708521	2708871	13.6381	+	0	#TTG	-94.7148
Chromosome	SAM03	CDS	2711957	2712223	16.1948	+	0	#GTG	-5.2088
Chromosome	SAM03	CDS	2715845	2716147	54.8758	+	0	#TTG	-62.5564
Chromosome	SAM03	CDS	2728175	2728537	9.59343	+	0	#ATG	-89.0397
Chromosome	SAM03	CDS	2728212	2728592	5.64576	+	0	#GTG	-60.4062
Chromosome	SAM03	CDS	2730959	2731357	3.31472	+	0	#TTG	-91.6916
Chromosome	SAM03	CDS	2731329	2731634	50.3207	+	0	#GTG	-53.545
Chromosome	SAM03	CDS	2731886	2732197	41.3136	+	0	#ATG	-39.2495
Chromosome	SAM03	CDS	2740265	2740591	24.1986	+	0	#GTG	-30.9292
Chromosome	SAM03	CDS	2743010	2743351	17.5503	+	0	#GTG	-43.5904
Chromosome	SAM03	CDS	2745473	2746198	0.000158609	+	0	#ATG	-110.006
Chromosome	SAM03	CDS	2747485	2747871	4.72917	+	0	#TTG	-92.3781
Chromosome	SAM03	CDS	2748826	2749209	5.16686	+	0	#TTG	-59.7046
Chromosome	SAM03	CDS	2749460	2749864	2.774	+	0	#ATG	-77.8983
Chromosome	SAM03	CDS	2754834	2755142	7.40194	+	0	#ATG	-7.0831
Chromosome	SAM03	CDS	2755200	2755553	12.4914	+	0	#GTG	-99.0367
Chromosome	SAM03	CDS	2761187	2761546	5.65282	+	0	#GTG	-18.8142
Chromosome	SAM03	CDS	2761554	2761997	0.756899	+	0	#TTG	-31.598
Chromosome	SAM03	CDS	2765535	2765870	18.4277	+	0	#GTG	-30.4999
Chromosome	SAM03	CDS	2768771	2769067	65.1811	+	0	#ATG	-80.3552
Chromosome	SAM03	CDS	2773601	2773984	4.81045	+	0	#ATG	-35.0214
Chromosome	SAM03	CDS	2777682	2778200	0.0903703	+	0	#ATG	-82.6719
Chromosome	SAM03	CDS	2779879	2780169	77.3823	+	0	#ATG	-86.1742
Chromosome	SAM03	CDS	2783072	2783359	84.2978	+	0	#GTG	-65.7009
Chromosome	SAM03	CDS	2783469	2783756	84.2403	+	0	#GTG	-51.6021
Chromosome	SAM03	CDS	2787244	2787417	26.0624	+	0	#TTG	0.9916
Chromosome	SAM03	CDS	2788261	2789115	2.53044e-06	+	0	#ATG	-35.1324
Chromosome	SAM03	CDS	2791433	2791816	5.13711	+	0	#TTG	-47.1073
Chromosome	SAM03	CDS	2792040	2792459	1.77533	+	0	#ATG	-70.9055
Chromosome	SAM03	CDS	2792254	2792586	22.7217	+	0	#GTG	-42.0666
Chromosome	SAM03	CDS	2796254	2796649	3.62306	+	0	#GTG	-105.878
Chromosome	SAM03	CDS	2799897	2800280	4.43677	+	0	#TTG	-30.2284
Chromosome	SAM03	CDS	2800172	2800453	99.9989	+	0	#GTG	-94.9605
Chromosome	SAM03	CDS	2800620	2800952	19.7503	+	0	#GTG	-29.6765
Chromosome	SAM03	CDS	2805873	2806487	0.00479002	+	0	#GTG	-49.9217
Chromosome	SAM03	CDS	2808515	2808841	15.3536	+	0	#GTG	-19.4708
Chromosome	SAM03	CDS	2810411	2810983	0.0174824	+	0	#ATG	-93.267
Chromosome	SAM03	CDS	2811362	2811658	11.6423	+	0	#TTG	-8.0709
Chromosome	SAM03	CDS	2812197	2812496	59.8109	+	0	#ATG	-89.9319
Chromosome	SAM03	CDS	2816859	2817281	1.62206	+	0	#TTG	-55.5977
Chromosome	SAM03	CDS	2817848	2818525	0.000697866	+	0	#GTG	-72.4579
Chromosome	SAM03	CDS	2823640	2823999	10.4766	+	0	#TTG	-111.989
Chromosome	SAM03	CDS	2824629	2824952	29.9396	+	0	#GTG	-126.946
Chromosome	SAM03	CDS	2825152	2825499	14.8887	+	0	#ATG	-90.5439
Chromosome	SAM03	CDS	2828528	2828935	2.48535	+	0	#TTG	-42.0635
Chromosome	SAM03	CDS	2831711	2832067	11.4402	+	0	#GTG	-93.3871
Chromosome	SAM03	CDS	2841757	2842038	99.9791	+	0	#ATG	-54.8884
Chromosome	SAM03	CDS	2842546	2842860	38.8387	+	0	#ATG	-58.2723
Chromosome	SAM03	CDS	2845040	2845408	8.0254	+	0	#TTG	-50.6955
Chromosome	SAM03	CDS	2849689	2850879	7.02439e-11	+	0	#TTG	-40.9989
Chromosome	SAM03	CDS	2852285	2852599	38.8425	+	0	#ATG	-80.6905
Chromosome	SAM03	CDS	2853034	2853567	0.0573235	+	0	#ATG	-115.699
Chromosome	SAM03	CDS	2853564	2853875	42.3546	+	0	#TTG	-113.811
Chromosome	SAM03	CDS	2856058	2856372	37.7886	+	0	#TTG	-38.8511
Chromosome	SAM03	CDS	2857558	2858370	1.06891e-05	+	0	#GTG	-79.2432
Chromosome	SAM03	CDS	2860794	2861120	23.0521	+	0	#TTG	-28.8362
Chromosome	SAM03	CDS	2862710	2863075	8.78249	+	0	#ATG	-58.8187
Chromosome	SAM03	CDS	2864276	2864719	0.86591	+	0	#TTG	-56.1256
Chromosome	SAM03	CDS	2867672	2868181	0.118466	+	0	#ATG	-55.0312
Chromosome	SAM03	CDS	2872691	2873146	0.604749	+	0	#GTG	-66.0017
Chromosome	SAM03	CDS	2876881	2877339	0.552684	+	0	#GTG	-114.52
Chromosome	SAM03	CDS	2878131	2878991	2.37799e-06	+	0	#ATG	-54.9725
Chromosome	SAM03	CDS	2880018	2880326	46.1746	+	0	#GTG	-57.9979
Chromosome	SAM03	CDS	2886305	2886625	32.6418	+	0	#GTG	-53.9723
Chromosome	SAM03	CDS	2887130	2887573	0.866674	+	0	#GTG	-70.5537
Chromosome	SAM03	CDS	2888887	2889261	6.73957	+	0	#TTG	-65.878
Chromosome	SAM03	CDS	2890802	2891506	0.000303473	+	0	#ATG	-126.707
Chromosome	SAM03	CDS	2892762	2893298	0.0522197	+	0	#GTG	-55.4876
Chromosome	SAM03	CDS	2895167	2895655	0.0693789	+	0	#GTG	-10.7342
Chromosome	SAM03	CDS	2899126	2899626	0.15582	+	0	#ATG	-62.8842
Chromosome	SAM03	CDS	2903130	2903438	45.9457	+	0	#TTG	-45.6699
Chromosome	SAM03	CDS	2904587	2905048	0.505052	+	0	#TTG	-79.7677
Chromosome	SAM03	CDS	2909084	2909566	0.268403	+	0	#ATG	-111.276
Chromosome	SAM03	CDS	2913471	2913815	16.0168	+	0	#ATG	-42.3429
Chromosome	SAM03	CDS	2925227	2925520	70.9482	+	0	#GTG	-50.4367
Chromosome	SAM03	CDS	2931076	2931372	65.1787	+	0	#ATG	-59.8721
Chromosome	SAM03	CDS	2933646	2934023	6.16742	+	0	#GTG	-57.7967
Chromosome	SAM03	CDS	2934656	2935024	8.02712	+	0	#TTG	-51.0838
Chromosome	SAM03	CDS	2939678	2939878	28.7863	+	0	#GTG	-0.9777
Chromosome	SAM03	CDS	2945072	2945497	0.960642	+	0	#GTG	-22.0537
Chromosome	SAM03	CDS	2945235	2945534	59.8109	+	0	#ATG	-74.6151
Chromosome	SAM03	CDS	2947288	2947536	66.8706	+	0	#TTG	-11.816
Chromosome	SAM03	CDS	2947526	2947864	19.2627	+	0	#GTG	-46.4902
Chromosome	SAM03	CDS	2949327	2949629	53.1467	+	0	#ATG	-37.9058
Chromosome	SAM03	CDS	2949780	2950133	12.1934	+	0	#TTG	-40.2457
Chromosome	SAM03	CDS	2954687	2954998	42.3545	+	0	#GTG	-69.6916
Chromosome	SAM03	CDS	2961515	2961877	9.59335	+	0	#ATG	-67.056
Chromosome	SAM03	CDS	2963692	2964141	0.724055	+	0	#GTG	-75.5435
Chromosome	SAM03	CDS	2963802	2964185	5.16767	+	0	#GTG	-124.083
Chromosome	SAM03	CDS	2967457	2967855	3.31471	+	0	#GTG	-72.2896
Chromosome	SAM03	CDS	2968811	2969131	32.43	+	0	#GTG	-44.7893
Chromosome	SAM03	CDS	2970219	2970506	75.7771	+	0	#ATG	-31.4811
Chromosome	SAM03	CDS	2972222	2972557	21.1286	+	0	#ATG	-62.9849
Chromosome	SAM03	CDS	2974349	2974660	42.3539	+	0	#GTG	-62.9105
Chromosome	SAM03	CDS	2974677	2975000	29.9396	+	0	#TTG	-101.489
Chromosome	SAM03	CDS	2974753	2975178	1.48447	+	0	#TTG	-110.296
Chromosome	SAM03	CDS	2976578	2976907	25.1235	+	0	#GTG	-51.0594
Chromosome	SAM03	CDS	2977215	2977517	54.87	+	0	#GTG	-57.1549
Chromosome	SAM03	CDS	2978337	2978618	99.9989	+	0	#TTG	-115.861
Chromosome	SAM03	CDS	2979601	2979966	8.78396	+	0	#GTG	-123.586
Chromosome	SAM03	CDS	2981682	2982317	0.0025405	+	0	#ATG	-119.412
Chromosome	SAM03	CDS	2983521	2984213	0.0004395	+	0	#ATG	-145.954
Chromosome	SAM03	CDS	2985688	2985975	84.2975	+	0	#TTG	-63.6898
Chromosome	SAM03	CDS	2990467	2990850	5.16662	+	0	#ATG	-58.9468
Chromosome	SAM03	CDS	2991456	2991782	27.4454	+	0	#GTG	-100.389
Chromosome	SAM03	CDS	2992656	2992916	54.4056	+	0	#GTG	-12.7572
