GLIMMER (ver. 3.02; iterated)  predictions:
 orfID      start     end  frame  score
orf01621  1613857  1613468  -2     5.35
orf01622  1614214  1614522  +1    10.87
orf01623  1614550  1615212  +1    10.47
orf01624  1615239  1615862  +3    13.05
orf01625  1615862  1616137  +2     8.04
orf01626  1616170  1617003  +1    11.58
orf01627  1617070  1617348  +1     8.66
orf01628  1617377  1617730  +2    12.75
orf01629  1617754  1618407  +1     9.93
orf01630  1618410  1618844  +3    11.61
orf01631  1618834  1619043  +1    11.12
orf01632  1619067  1619330  +3     5.93
orf01633  1619362  1619730  +1    14.63
orf01634  1619766  1620083  +3    13.38
orf01635  1620110  1620649  +2    12.53
orf01636  1620672  1620857  +3     7.22
orf01637  1620889  1621287  +1    13.37
orf01638  1621312  1621848  +1    12.50
orf01639  1621879  1622238  +1    12.39
orf01640  1622259  1622759  +3    16.31
orf01641  1622776  1622955  +1     8.70
orf01642  1622972  1623412  +2    12.83
orf01643  1623412  1624704  +1     7.80
orf01644  1624721  1625368  +2    10.37
orf01645  1625561  1625779  +2     9.05
orf01646  1625811  1625924  +3    10.26
orf01647  1625947  1626312  +1    13.34
orf01648  1626336  1626725  +3    13.27
orf01649  1626800  1627744  +2    11.18
orf01650  1627761  1628129  +3    13.90
orf01651  1628667  1629476  +3     7.85
orf01652  1629473  1630333  +2     8.82
orf01653  1630323  1631129  +3     5.55
orf01654  1631134  1631937  +1     6.52
orf01656  1632177  1632614  +3    13.05
orf01657  1632634  1633026  +1    12.88
orf01658  1634151  1633204  -1     3.75
orf01659  1634618  1634433  -3     2.72
orf01660  1635080  1635322  +2     2.05
orf01661  1635487  1635642  +1     1.02
orf01663  1635803  1635925  +2     3.23
orf01666  1636996  1637109  +1     2.89
orf01667  1637597  1638274  +2     3.07
orf01668  1638228  1638875  +3     3.38
orf01669  1639120  1640136  +1     3.42
orf01670  1641386  1643050  +2    11.60
orf01671  1643087  1643791  +2    12.86
orf01672  1644600  1644175  -1     9.35
orf01673  1644895  1645710  +1     7.52
orf01674  1646077  1646775  +1     5.14
orf01675  1649264  1646835  -3     6.56
orf01676  1649413  1649261  -2     1.43
orf01677  1649672  1650088  +2     7.95
orf01678  1650158  1651006  +2    13.16
orf01679  1651239  1651442  +3     5.80
orf01680  1652458  1651727  -2     8.87
orf01681  1652709  1653464  +3     8.75
orf01683  1653831  1654259  +3    13.32
orf01684  1654275  1654790  +3    13.12
orf01685  1654803  1655735  +3    10.69
orf01686  1655739  1656719  +3    13.23
orf01687  1656741  1657052  +3    13.49
orf01688  1657052  1658770  +2    11.01
orf01689  1658788  1660200  +1    11.72
orf01690  1660466  1661335  +2     9.06
orf01691  1661613  1662614  +3    12.30
orf01693  1662849  1663856  +3     9.11
orf01694  1664164  1665726  +1     8.27
orf01695  1665901  1666437  +1     6.22
orf01696  1666450  1666689  +1     8.17
orf01697  1666752  1667261  +3    14.13
orf01698  1669398  1667422  -1     6.73
orf01699  1669656  1670693  +3     5.92
orf01700  1670680  1672437  +1     8.19
orf01701  1672444  1673514  +1     6.66
orf01702  1673906  1674889  +2    11.02
orf01703  1674901  1675932  +1     8.45
orf01704  1675929  1676897  +3     6.82
orf01705  1677133  1678503  +1     7.15
orf01706  1678895  1678635  -3     9.74
orf01707  1679072  1679587  +2     4.12
orf01708  1679631  1680818  +3    10.09
orf01709  1680834  1681520  +3     6.94
orf01711  1681697  1683040  +2     5.88
orf01712  1683139  1683612  +1     4.12
orf01714  1683932  1685377  +2     6.35
orf01715  1685525  1686589  +2    11.07
orf01717  1692830  1693738  +2     9.96
orf01718  1694101  1694736  +1     9.82
orf01719  1694738  1695670  +2     9.35
orf01720  1695697  1697052  +1    13.37
orf01722  1697330  1704775  +2    13.74
orf01723  1706200  1705094  -2    12.11
orf01724  1706634  1706200  -1    16.48
orf01725  1708778  1706646  -3     5.89
orf01726  1710351  1708813  -1    10.67
orf01727  1711032  1712837  +3    13.47
orf01728  1713069  1713851  +3     9.42
orf01729  1713919  1714776  +1    10.58
orf01730  1715592  1715434  -1     1.41
orf01731  1715755  1715585  -2     2.76
orf01732  1717900  1716809  -2     7.86
orf01733  1719143  1718166  -3     7.02
orf01734  1719465  1719145  -1     5.89
orf01735  1719617  1720282  +2    12.94
orf01736  1720718  1721656  +2     7.41
orf01737  1721687  1721917  +2     2.89
orf01738  1722589  1723962  +1     8.80
orf01739  1724419  1724832  +1     7.31
orf01740  1725032  1725475  +2    11.25
orf01741  1726306  1725596  -2    13.27
orf01742  1726620  1727282  +3    17.09
orf01744  1727561  1728862  +2    13.95
orf01745  1728876  1729226  +3     1.17
orf01746  1729848  1729378  -1    11.28
orf01747  1730159  1731343  +2    11.11
orf01748  1731343  1732536  +1     7.35
orf01749  1732935  1733606  +3     9.12
orf01750  1734540  1733737  -1    12.91
orf01751  1734965  1735825  +2     9.09
orf01752  1735937  1736467  +2    14.77
orf01754  1736803  1738413  +1    11.06
orf01755  1739043  1738522  -1     7.88
orf01756  1739261  1740121  +2    14.44
orf01757  1740587  1741846  +2    12.23
orf01758  1742049  1742270  +3     9.36
orf01759  1742508  1743935  +3    12.52
orf01760  1744182  1745498  +3    10.11
orf01761  1745616  1745870  +3     7.76
orf01762  1746217  1746816  +1     8.30
orf01763  1746817  1747893  +1    13.95
orf01764  1747880  1748716  +2     8.03
orf01766  1748800  1749846  +1     8.08
orf01767  1749843  1750262  +3     9.35
orf01768  1750369  1750893  +1     6.35
orf01769  1750920  1752158  +3    11.57
orf01770  1752186  1752815  +3    13.04
orf01771  1752839  1753966  +2     8.76
orf01772  1754133  1754486  +3     5.19
orf01773  1754507  1755235  +2     5.79
orf01774  1755278  1755490  +2    21.65
orf01775  1755688  1756209  +1    12.58
orf01776  1756209  1756748  +3     8.98
orf01777  1756770  1758278  +3    11.12
orf01779  1758309  1759175  +3     6.38
orf01780  1759197  1760609  +3    12.94
orf01781  1760629  1761033  +1    10.92
orf01782  1761595  1761828  +1     2.62
orf01783  1761939  1763204  +3    12.16
orf01784  1763238  1763678  +3    12.61
orf01785  1764177  1763737  -1     9.13
orf01786  1764371  1764766  +2     5.51
orf01787  1765155  1765850  +3    14.92
orf01788  1766012  1766137  +2     0.42
orf01789  1766237  1766926  +2     8.67
orf01790  1766919  1767749  +3    11.09
orf01791  1767733  1768524  +1     9.51
orf01792  1768526  1769167  +2     7.04
orf01793  1769253  1770125  +3     9.38
orf01794  1771685  1771038  -3     9.41
orf01795  1773197  1771713  -3     7.38
orf01796  1773363  1773656  +3     7.36
orf01797  1773668  1773877  +2     9.84
orf01798  1774005  1774142  +3     9.65
orf01799  1775608  1774406  -2     7.72
orf01800  1775926  1776996  +1    10.65
orf01801  1777011  1778369  +3     9.94
orf01802  1778886  1780406  +3    11.88
orf01803  1780575  1781894  +3    12.02
orf01804  1782973  1782278  -2     7.11
orf01805  1785630  1782973  -1     5.26
orf01806  1785902  1787578  +2     6.08
orf01809  1787597  1789624  +2     5.92
orf01810  1789644  1790204  +3     6.64
orf01811  1790412  1790891  +3     4.02
orf01812  1790884  1792467  +1     6.74
orf01813  1792472  1792945  +2     4.84
orf01814  1792949  1793308  +2     4.86
orf01815  1793374  1794522  +1     8.24
orf01816  1794607  1794777  +1     5.21
orf01817  1794774  1795136  +3     5.30
orf01818  1795486  1796487  +1     8.99
orf01819  1796606  1796932  +2     9.94
orf01820  1796934  1797413  +3    10.03
orf01821  1797388  1798158  +1     8.72
orf01822  1798592  1800742  +2     9.88
orf01823  1800735  1801190  +3     3.43
orf01825  1809256  1807988  -2     9.70
orf01826  1809843  1809271  -1     8.57
orf01827  1811214  1809844  -1     8.41
orf01828  1812274  1811228  -2     7.79
orf01829  1813806  1812277  -1     9.98
orf01830  1814840  1813836  -3    13.88
orf01831  1815231  1814977  -1     6.13
orf01832  1817000  1815231  -3    10.79
orf01833  1818716  1817028  -3    11.04
orf01834  1819194  1819688  +3     6.30
orf01835  1819669  1820331  +1     8.88
orf01836  1820304  1820768  +3     8.75
orf01837  1820761  1821786  +1     8.89
orf01838  1823711  1822101  -3     5.72
orf01839  1826001  1824073  -1     8.79
orf01841  1826254  1826889  +1     6.30
orf01842  1827193  1828272  +1     8.75
orf01843  1828332  1828556  +3     9.84
orf01844  1828764  1830014  +3     7.75
orf01845  1830197  1831147  +2     9.59
orf01846  1831296  1832780  +3     7.43
orf01847  1832777  1833736  +2    10.49
orf01848  1834821  1834105  -1     5.05
orf01849  1835682  1834840  -1     6.57
orf01850  1836296  1836153  -3     9.64
orf01851  1836862  1836299  -2     3.40
orf01852  1837098  1837232  +3     4.92
orf01853  1838617  1837832  -2     7.76
orf01854  1839604  1838978  -2    10.07
orf01855  1839801  1841060  +3     8.18
orf01856  1841828  1841085  -3     8.21
orf01857  1842003  1842287  +3    12.02
orf01858  1842363  1843979  +3    16.85
orf01860  1845826  1844519  -2     3.36
orf01861  1847493  1846270  -1     9.41
orf01863  1847929  1848984  +1     7.29
orf01864  1849006  1850022  +1     8.46
orf01865  1851084  1850260  -1     8.29
orf01866  1852178  1851141  -3     3.80
orf01867  1852286  1852900  +2     3.73
orf01868  1853022  1852897  -1    11.41
orf01869  1853261  1853079  -3     5.10
orf01870  1854231  1853461  -1     5.89
orf01871  1854632  1854892  +2     6.73
orf01872  1855455  1854916  -1     4.32
orf01873  1855512  1856261  +3     8.66
orf01874  1856277  1856474  +3     7.08
orf01875  1856505  1856645  +3     5.67
orf01876  1857292  1856660  -2     3.80
orf01877  1857351  1857671  +3     2.39
orf01878  1857922  1858182  +1     3.09
orf01879  1858192  1858413  +1     6.38
orf01880  1858406  1859185  +2     7.69
orf01881  1859216  1859767  +2    10.50
orf01882  1859780  1860451  +2     5.29
orf01883  1860871  1860590  -2     2.64
orf01884  1860937  1861707  +1     4.76
orf01885  1861717  1862496  +1     3.73
orf01886  1862490  1862648  +3     3.77
orf01887  1862661  1862882  +3     7.37
orf01888  1862872  1863003  +1     3.88
orf01889  1863088  1863297  +1     1.42
orf01890  1863302  1863487  +2     7.16
orf01891  1863488  1863859  +2     5.95
orf01892  1863860  1864108  +2     3.35
orf01893  1864172  1864519  +2     4.93
orf01894  1864516  1864905  +1     4.26
orf01895  1864898  1865152  +2     9.74
orf01896  1865139  1865309  +3    14.20
orf01897  1865302  1865838  +1     7.58
orf01898  1865875  1866048  +1     4.65
orf01899  1866065  1866271  +2     6.14
orf01900  1866268  1866417  +1     7.22
orf01901  1866417  1866617  +3     4.75
orf01902  1866640  1867128  +1     3.99
orf01903  1867243  1867695  +1     4.08
orf01904  1867702  1868055  +1     3.50
orf01905  1868185  1868652  +1     9.47
orf01906  1868655  1870349  +3     5.71
orf01907  1870363  1870563  +1     1.66
orf01908  1870569  1871819  +3     6.15
orf01909  1871812  1872396  +1     6.16
orf01910  1872484  1873731  +1    10.99
orf01911  1873767  1873925  +3     9.61
orf01912  1873934  1874266  +2     3.29
orf01913  1874588  1874965  +2     7.75
orf01914  1874962  1875342  +1     4.14
orf01915  1875343  1876296  +1     9.78
orf01916  1876361  1876807  +2    10.54
orf01917  1876867  1876989  +1     5.22
orf01919  1877045  1881697  +2     5.22
orf01920  1881697  1883187  +1     5.89
orf01921  1883203  1886988  +1     6.13
orf01922  1886978  1887130  +2     8.21
orf01923  1887177  1887464  +3    11.63
orf01924  1887588  1887818  +3     4.57
orf01926  1888010  1888144  +2     5.26
orf01927  1888356  1888610  +3    10.18
orf01928  1888622  1889377  +2     8.15
orf01929  1889568  1890059  +3     8.13
orf01930  1890748  1891044  +1     2.21
orf01931  1891588  1891139  -2     8.69
orf01932  1892271  1892621  +3     7.68
orf01933  1892865  1892674  -1     2.84
orf01934  1893993  1893796  -1     6.11
orf01936  1894382  1895812  +2     6.68
orf01937  1895827  1896117  +1     4.10
orf01938  1897682  1896396  -3    10.20
orf01939  1898223  1898399  +3     6.95
orf01940  1898657  1899037  +2     8.47
orf01941  1899034  1899930  +1     7.11
orf01942  1899931  1900611  +1     3.53
orf01943  1900608  1901480  +3     9.49
orf01944  1901480  1902220  +2     6.19
orf01945  1902849  1902286  -1     7.07
orf01946  1902970  1903494  +1     5.91
orf01947  1903554  1904111  +3     8.02
orf01948  1904108  1904950  +2     6.27
orf01949  1906047  1905007  -1     4.36
orf01950  1906498  1906671  +1    11.61
orf01951  1907645  1907244  -3     8.08
orf01952  1907915  1908943  +2     9.18
orf01954  1910442  1909063  -1     8.89
orf01955  1910539  1910667  +1     4.31
orf01956  1911789  1910860  -1    13.06
orf01957  1912402  1911842  -2     9.13
orf01958  1912771  1913868  +1     5.94
orf01960  1914073  1915635  +1     8.40
orf01961  1916619  1915825  -1     9.22
orf01962  1917715  1916639  -2     8.23
orf01963  1917899  1919368  +2     8.20
orf01964  1919361  1920182  +3    10.38
orf01965  1920453  1921055  +3     8.90
orf01966  1921036  1921209  +1     5.95
orf01967  1923024  1921858  -1     5.41
orf01968  1923884  1925179  +2    11.05
orf01969  1925288  1925590  +2     9.88
orf01970  1925762  1926454  +2     9.89
orf01971  1926451  1928643  +1     8.64
orf01972  1928647  1930650  +1    10.96
orf01973  1930663  1931862  +1    11.16
orf01974  1933489  1931951  -2     9.39
orf01975  1933856  1934158  +2    13.27
orf01976  1934160  1935617  +3    13.18
orf01977  1935630  1937057  +3    12.35
orf01978  1937097  1937243  +3     0.71
orf01979  1937825  1938772  +2    10.80
orf01980  1938853  1940214  +1     8.07
orf01981  1940384  1940914  +2     4.17
orf01982  1941161  1942231  +2     7.30
orf01983  1942853  1942299  -3     8.37
orf01984  1943743  1943243  -2    10.82
orf01985  1944035  1945348  +2    10.55
orf01986  1945350  1946081  +3    11.43
orf01987  1946267  1946719  +2     6.20
orf01988  1948136  1947150  -3     5.72
orf01989  1948667  1949425  +2    12.86
orf01990  1949642  1950028  +2    10.32
orf01991  1950043  1950744  +1     4.37
orf01992  1950741  1951784  +3     7.83
orf01993  1951774  1952403  +1    10.97
orf01994  1953733  1952516  -2     7.44
orf01995  1954286  1954011  -3    13.44
orf01996  1954757  1954293  -3     8.10
orf01997  1954904  1955104  +2    12.03
orf01998  1955116  1956363  +1    10.26
orf01999  1956453  1956983  +3    11.95
orf02000  1958394  1957243  -1     6.16
orf02001  1958618  1958779  +2    13.55
orf02002  1958910  1959425  +3    12.11
orf02003  1959765  1960574  +3     6.11
orf02004  1960834  1961652  +1    10.53
orf02005  1961630  1961944  +2     5.61
orf02006  1961959  1963476  +1     8.16
orf02007  1963485  1964321  +3     4.51
orf02008  1965559  1964582  -2     6.75
orf02009  1965711  1966748  +3     7.07
orf02010  1967051  1967593  +2     6.09
orf02011  1967884  1969620  +1     9.48
orf02012  1970904  1969810  -1     5.19
orf02013  1972486  1971197  -2    12.40
orf02014  1972567  1973022  +1     9.00
orf02015  1973028  1973978  +3     9.12
orf02016  1974075  1974521  +3     8.06
orf02018  1984339  1983020  -2    12.02
orf02019  1984923  1985984  +3     7.01
orf02020  1986242  1987699  +2    10.90
orf02021  1987686  1988414  +3    11.73
orf02022  1988565  1989692  +3     9.56
orf02023  1989697  1990167  +1     9.09
orf02024  1990326  1990925  +3    12.95
orf02025  1990950  1991102  +3    14.12
orf02026  1991650  1992045  +1     6.33
orf02027  1992241  1993626  +1    10.60
orf02028  1994900  1994079  -3     9.02
orf02029  1995063  1996175  +3     6.09
orf02030  1996197  1996820  +3    10.38
orf02031  1997176  1997640  +1     7.53
orf02032  1997819  1998943  +2     8.52
orf02033  1999012  1999356  +1    16.02
orf02034  2000284  2001480  +1     9.07
orf02035  2001470  2004406  +2    10.84
orf02036  2004403  2005344  +1     8.91
orf02037  2006427  2005465  -1    13.54
orf02038  2007189  2006632  -1     3.79
orf02039  2008289  2007924  -3    11.51
orf02040  2008853  2008431  -3    12.85
orf02041  2008987  2009727  +1    10.11
orf02042  2009720  2010943  +2     4.41
orf02044  2011570  2011067  -2     7.84
orf02045  2011833  2012870  +3    10.65
orf02046  2012928  2013851  +3    12.33
orf02047  2013875  2015275  +2    10.27
orf02048  2015598  2016152  +3     8.74
orf02049  2017530  2018294  +3     6.27
orf02050  2018575  2019294  +1     4.66
orf02051  2019329  2020057  +2     4.25
orf02052  2020265  2020612  +2     2.27
orf02053  2020587  2020982  +3     1.15
orf02054  2021279  2021776  +2     5.19
orf02055  2022059  2022835  +2     3.91
orf02056  2024163  2023387  -1     4.59
orf02057  2024420  2024184  -3     5.05
orf02058  2024992  2024498  -2     7.76
orf02059  2026614  2025826  -1     3.90
orf02060  2027978  2028913  +2     6.97
orf02061  2028915  2029898  +3     8.03
orf02062  2030156  2030281  +2     3.14
orf02063  2031059  2030268  -3     3.38
orf02064  2031537  2031064  -1     2.16
orf02065  2031739  2032011  +1     1.87
orf02066  2033065  2032484  -2     9.71
orf02067  2034029  2034736  +2     9.23
orf02068  2034861  2035583  +3    10.55
orf02070  2035641  2036360  +3     9.82
orf02071  2036481  2037200  +3    11.81
orf02072  2037358  2038077  +1    11.69
orf02073  2038438  2039994  +1    10.35
orf02074  2039987  2041216  +2     5.32
orf02076  2041758  2042168  +3     4.05
orf02077  2042968  2043177  +1     0.00
orf02078  2043199  2043768  +1     5.45
orf02079  2044538  2043966  -3     3.33
orf02080  2044980  2044639  -1     3.68
orf02081  2045647  2045021  -2    10.83
orf02082  2046717  2045722  -1     8.89
orf02083  2047412  2046798  -3    10.34
orf02084  2047724  2048206  +2     5.29
orf02085  2048365  2049843  +1     4.41
orf02086  2049848  2050849  +2     4.84
orf02087  2051103  2050846  -1     3.71
orf02088  2051163  2051642  +3     4.64
orf02089  2051623  2052393  +1     8.74
orf02090  2054363  2052771  -3    10.61
orf02091  2054735  2055931  +2    12.04
orf02092  2056053  2056961  +3    10.55
orf02093  2057173  2058006  +1    10.05
orf02094  2058752  2058069  -3     2.97
orf02095  2059355  2059191  -3     2.91
orf02097  2060356  2060003  -2     4.93
orf02098  2060718  2060353  -1     3.50
orf02099  2061276  2060974  -1     1.61
orf02100  2061536  2062249  +2    14.50
orf02101  2063324  2062689  -3     3.43
orf02102  2063620  2064063  +1     5.19
orf02103  2064193  2064050  -2     2.25
orf02104  2065154  2064606  -3     2.96
orf02105  2065275  2065499  +3     9.27
orf02106  2065775  2066629  +2     8.08
orf02107  2068008  2066716  -1     5.12
orf02109  2068845  2070347  +3     7.65
orf02110  2070828  2071871  +3     6.88
orf02111  2071878  2072510  +3     7.63
orf02112  2072521  2073702  +1    11.25
orf02113  2073715  2074179  +1    13.06
orf02114  2075302  2074301  -2     8.98
orf02115  2075536  2076363  +1    10.05
orf02116  2076935  2077336  +2     8.52
orf02117  2078022  2077459  -1     9.43
orf02118  2078972  2078019  -3     8.44
orf02119  2079121  2080263  +1     8.32
orf02120  2080551  2082968  +3    11.68
orf02121  2082990  2083301  +3    10.60
orf02122  2083627  2090187  +1    10.53
orf02123  2091572  2090304  -3     8.52
orf02124  2091979  2093640  +1     8.16
orf02125  2093637  2094332  +3     8.26
orf02126  2094349  2094771  +1    15.56
orf02127  2095329  2096738  +3    11.72
orf02128  2096742  2097590  +3    10.31
orf02129  2098140  2098931  +3     7.68
orf02130  2098946  2099590  +2     9.02
orf02131  2100061  2100903  +1     7.78
orf02132  2101342  2101028  -2     8.31
orf02133  2101426  2102502  +1    11.98
orf02134  2102567  2102878  +2     9.19
orf02135  2102978  2103835  +2     8.50
orf02136  2103864  2104460  +3    14.13
orf02137  2104481  2108305  +2     7.99
orf02138  2108329  2109642  +1    11.76
orf02139  2109716  2110207  +2    13.04
orf02140  2110281  2111639  +3    14.65
orf02142  2112333  2113424  +3    12.07
orf02143  2113964  2114953  +2    11.55
orf02144  2116220  2115051  -3     5.79
orf02145  2116877  2116245  -3     8.02
orf02146  2117046  2118752  +3    10.53
orf02147  2119192  2120859  +1    13.89
orf02148  2121192  2123867  +3     9.40
orf02150  2124975  2124070  -1     7.80
orf02151  2125357  2126619  +1    12.91
orf02152  2127987  2126713  -1    12.06
orf02153  2128159  2128776  +1    10.22
orf02154  2128904  2130370  +2     9.93
orf02155  2130477  2131607  +3     8.47
orf02156  2133361  2131757  -2     9.84
orf02158  2134505  2133348  -3     8.86
orf02159  2135066  2134620  -3     6.57
orf02160  2135146  2135889  +1     7.14
orf02161  2136707  2136105  -3    11.54
orf02162  2137415  2136951  -3     9.39
orf02163  2137552  2139246  +1    10.77
orf02164  2139455  2139339  -3     1.40
orf02165  2139592  2140758  +1     8.66
orf02166  2140758  2141981  +3     9.22
orf02167  2142025  2142795  +1     6.44
orf02168  2142893  2143387  +2    12.50
orf02169  2143510  2144457  +1    11.67
orf02170  2144545  2145747  +1    11.68
orf02171  2146493  2145993  -3    13.19
orf02172  2146634  2147752  +2    11.98
orf02173  2149123  2148068  -2    10.53
orf02174  2149298  2149987  +2    11.43
orf02175  2150705  2150292  -3    13.27
orf02176  2150910  2152208  +3     7.71
orf02177  2152520  2153461  +2     8.56
orf02178  2153482  2156679  +1     7.48
orf02179  2157129  2158358  +3    10.52
orf02180  2158553  2159410  +2     9.09
orf02181  2159410  2160354  +1    13.13
orf02182  2160623  2161591  +2    10.08
orf02183  2161613  2163370  +2    12.69
orf02184  2165079  2163718  -1     4.84
orf02185  2165427  2166548  +3    10.19
orf02186  2166597  2167865  +3    14.21
orf02187  2168255  2168959  +2     9.28
orf02188  2168980  2170620  +1     6.11
orf02190  2171119  2172606  +1     3.72
orf02191  2172900  2175530  +3     9.88
orf02192  2175546  2176418  +3     7.58
orf02193  2176434  2177057  +3    11.02
orf02194  2177227  2178252  +1    11.45
orf02195  2178463  2178933  +1     5.66
orf02196  2178934  2180334  +1     7.98
orf02197  2180334  2181254  +3     8.00
orf02198  2181667  2183604  +1    11.91
orf02199  2184030  2185523  +3    10.30
orf02200  2185752  2186279  +3    11.79
orf02201  2186308  2186508  +1     7.16
orf02202  2186555  2186911  +2    12.31
orf02203  2187053  2187661  +2     9.57
orf02204  2187680  2188609  +2     7.76
orf02205  2188772  2190073  +2    17.01
orf02206  2190224  2191486  +2    13.42
orf02207  2191640  2192230  +2     8.55
orf02208  2192447  2193793  +2     9.94
orf02209  2193815  2194630  +2     3.37
orf02211  2194672  2195598  +1     9.94
orf02212  2195620  2196288  +1     7.33
orf02213  2196291  2197265  +3    10.86
orf02214  2197313  2198599  +2    12.69
orf02215  2199186  2198767  -1     2.95
orf02216  2199176  2199868  +2     4.97
orf02217  2200651  2200091  -2    10.67
orf02218  2201054  2203684  +2    11.71
orf02219  2203697  2204968  +2     9.82
orf02220  2205238  2205945  +1     3.65
orf02221  2205942  2206628  +3     7.20
orf02222  2206696  2206980  +1     3.55
orf02223  2207454  2207927  +3     7.79
orf02224  2208001  2208120  +1     2.12
orf02225  2208319  2209161  +1     8.04
orf02226  2209161  2209691  +3     3.75
orf02227  2209927  2210235  +1    13.13
orf02228  2210241  2210561  +3     6.67
orf02229  2210573  2210857  +2    12.12
orf02231  2211211  2212503  +1    12.55
orf02232  2212516  2212971  +1     8.34
orf02233  2212985  2213587  +2    11.97
orf02234  2213619  2214623  +3     6.69
orf02235  2214625  2215650  +1     9.30
orf02236  2215673  2216812  +2     7.72
orf02237  2216831  2217091  +2     9.03
orf02238  2217366  2219645  +3     7.59
orf02240  2219848  2222121  +1     9.13
orf02241  2222143  2222661  +1    15.05
orf02242  2223089  2225278  +2     8.33
orf02243  2225290  2225742  +1     7.77
orf02245  2225739  2226614  +3     8.66
orf02246  2227075  2228337  +1    11.63
orf02247  2228353  2230119  +1    13.63
orf02249  2230580  2231353  +2     8.16
orf02250  2232788  2231514  -3     7.16
orf02252  2232873  2233295  +3     7.84
orf02253  2233395  2233577  +3    19.02
orf02254  2233617  2233763  +3    15.33
orf02255  2235013  2234000  -2     8.89
orf02256  2235325  2236467  +1    10.54
orf02257  2236468  2237586  +1    11.02
orf02258  2238225  2238893  +3    10.85
orf02259  2238895  2241372  +1     9.74
orf02260  2241715  2244345  +1    12.86
orf02261  2244408  2244668  +3    10.21
orf02262  2244672  2245100  +3     7.89
orf02263  2245115  2245423  +2    14.18
orf02264  2245708  2246346  +1     8.55
orf02265  2246349  2247272  +3     6.84
orf02266  2247284  2248552  +2    10.86
orf02267  2248552  2249175  +1     8.47
orf02268  2249203  2249679  +1    15.21
orf02270  2250005  2250739  +2     7.76
orf02272  2250729  2251739  +3     6.11
orf02273  2251741  2252190  +1    10.51
orf02274  2252204  2253565  +2    10.12
orf02275  2253565  2254317  +1     9.92
orf02276  2254330  2255559  +1    10.05
orf02277  2255848  2257068  +1     4.47
orf02278  2257832  2258248  +2     4.01
orf02279  2258397  2258585  +3     8.48
orf02280  2259056  2258787  -3     1.82
orf02281  2259370  2260056  +1    12.76
orf02282  2260076  2260603  +2     7.97
orf02284  2260604  2261704  +2     9.81
orf02285  2261718  2262524  +3     9.34
orf02286  2262528  2262818  +3    10.03
orf02287  2262821  2263390  +2     2.97
orf02288  2263380  2263964  +3     6.69
orf02289  2263965  2264318  +3    11.63
orf02290  2264321  2265037  +2     8.39
orf02291  2265086  2265763  +2     6.16
orf02292  2265855  2266316  +3     8.44
orf02293  2266342  2268522  +1     3.01
orf02294  2268579  2269553  +3     7.54
orf02295  2269849  2269598  -2    12.34
orf02296  2270195  2272018  +2     8.93
orf02297  2272584  2273708  +3     6.51
orf02298  2273809  2274786  +1     6.47
orf02299  2274818  2275444  +2    13.58
orf02300  2275513  2277345  +1    12.96
orf02301  2277481  2278620  +1    12.76
orf02302  2278624  2279562  +1     8.97
orf02303  2279564  2280316  +2     7.52
orf02304  2280323  2281669  +2     9.44
orf02305  2281962  2282138  +3    12.44
orf02306  2282358  2283065  +3     4.44
orf02307  2283083  2284072  +2    14.78
orf02308  2284089  2284787  +3    10.93
orf02309  2285091  2286038  +3    10.95
orf02310  2286039  2286506  +3    10.39
orf02311  2286590  2286853  +2     6.79
orf02312  2286864  2287268  +3     9.38
orf02314  2287269  2288168  +3     9.52
orf02315  2288196  2288942  +3     7.67
orf02316  2290483  2289092  -2    11.44
orf02317  2290902  2291441  +3     7.19
orf02318  2291452  2292270  +1    11.15
orf02319  2292331  2294148  +1     7.91
orf02321  2294372  2295478  +2    12.39
orf02322  2295609  2296286  +3     9.21
orf02323  2296289  2297389  +2    10.68
orf02324  2297503  2298849  +1    11.14
orf02325  2298859  2299749  +1    13.26
orf02326  2299875  2300660  +3    10.87
orf02327  2300702  2301565  +2     5.82
orf02328  2301552  2301962  +3     6.52
orf02329  2302238  2302837  +2    12.16
orf02330  2302958  2305033  +2     9.01
orf02331  2305146  2305295  +3     6.50
orf02332  2305450  2306043  +1     6.70
orf02334  2306055  2307518  +3     4.19
orf02335  2307699  2308685  +3    10.42
orf02336  2308685  2309014  +2     8.38
orf02337  2309011  2309634  +1     9.97
orf02338  2309686  2310660  +1     3.47
orf02339  2310632  2311702  +2     3.07
orf02340  2311716  2312027  +3     7.05
orf02341  2312017  2312451  +1     3.41
orf02342  2312438  2312737  +2     1.87
orf02343  2312763  2313152  +3     4.05
orf02345  2313385  2313909  +1     6.01
orf02346  2314068  2315159  +3    11.99
orf02347  2315179  2316525  +1    11.77
orf02348  2316518  2317990  +2    11.54
orf02349  2318741  2318355  -3     7.42
orf02350  2318899  2319729  +1     9.90
orf02351  2320011  2319793  -1     4.95
orf02352  2320606  2320025  -2    11.82
orf02353  2320711  2321772  +1     9.08
orf02354  2321798  2322355  +2    14.84
orf02355  2322829  2323293  +1    11.68
orf02356  2323293  2324648  +3    10.56
orf02357  2324663  2325025  +2     8.02
orf02358  2325085  2325474  +1     9.39
orf02359  2325491  2326828  +2     8.66
orf02360  2326821  2327051  +3    12.46
orf02361  2327029  2327910  +1     7.78
orf02362  2328342  2328794  +3     6.76
orf02363  2328810  2330489  +3     9.11
orf02364  2330640  2332061  +3     9.27
orf02365  2332077  2333069  +3    10.96
orf02366  2333069  2334052  +2    13.01
